469 6 (NT NEA WPA EPA SEA TMA)	
Siren_lacertina	010000
Stereochilus_marginatus	010000
Taricha_granulosa	010000
Taricha_rivularis	010000
Taricha_torosa	010000
Thorius_dubitus	000001
Thorius_magnipes	000001
Thorius_minutissimus	000001
Thorius_troglodytes	000001
Triturus_carnifex	001000
Triturus_cristatus	001100
Triturus_dobrogicus	001000
Triturus_karelinii	001000
Triturus_macedonicus	001000
Triturus_marmoratus	001000
Triturus_pygmaeus	001000
Tylototriton_asperrimus	000110
Tylototriton_kweichowensis	000100
Tylototriton_shanjing	000010
Tylototriton_taliangensis	000100
Tylototriton_verrucosus	000010
Tylototriton_wenxianensis	000110
Urspelerpes_brucei	010000
