generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
56000000,13,80.0931,-6797.86,17.183,0.089665,0.369
56500000,9,54.4901,-6811.38,4.50222,0.0881724,0.338
57000000,8,49.4396,-6812.35,14.3661,0.0908032,0.326
57500000,8,50.5968,-6808.18,9.30432,0.0958523,0.343
58000000,5,31.3127,-6826.32,5.25253,0.0896582,0.327
58500000,6,37.0872,-6819.34,5.69583,0.0903326,0.338333
59000000,8,52.1913,-6804.78,11.5433,0.0911813,0.306
59500000,6,38.8939,-6817.09,7.42537,0.0894695,0.337833
60000000,7,40.4534,-6806.92,8.35523,0.0910885,0.325
60500000,8,51.2667,-6813.35,5.48898,0.088636,0.351
61000000,7,45.1584,-6816.5,10.2429,0.0917779,0.3175
61500000,9,63.6434,-6814.36,14.2554,0.0918256,0.339
62000000,9,50.2476,-6804.91,5.20233,0.0912212,0.31825
62500000,7,46.1142,-6809,17.9551,0.0960536,0.351
63000000,7,43.8458,-6809.27,10.3408,0.0923311,0.356
63500000,12,79.2205,-6797.51,8.17949,0.0929334,0.336
64000000,9,57.4713,-6806.18,10.156,0.0924153,0.323
64500000,5,28.0552,-6823.05,11.0284,0.0915267,0.325667
65000000,8,51.5346,-6810.1,8.12583,0.0927751,0.295
65500000,10,70.6299,-6804.8,11.1502,0.0906321,0.344
66000000,8,53.9315,-6810.82,9.22496,0.0864765,0.322
66500000,8,54.2369,-6816.01,5.02041,0.0908353,0.3335
67000000,6,41.6034,-6820,10.8974,0.0893498,0.311
67500000,9,61.9181,-6814.18,6.81154,0.0872726,0.337
68000000,8,44.9968,-6819.22,11.1015,0.0860303,0.34
68500000,5,32.518,-6819.16,4.23194,0.0935226,0.319
69000000,9,59.0411,-6806.51,10.8555,0.0889849,0.323
69500000,7,46.8283,-6811.61,8.92279,0.0936866,0.318
70000000,9,58.7803,-6804.54,13.032,0.092774,0.357
70500000,8,55.8679,-6808.52,9.50795,0.0895118,0.323
71000000,8,55.7149,-6812.31,4.93131,0.0896788,0.348
71500000,10,63.6919,-6805.11,11.0352,0.0883661,0.327
72000000,11,71.6496,-6807.15,9.66428,0.0908036,0.33
72500000,6,41.3383,-6815.05,11.0251,0.0909091,0.3165
73000000,5,31.9008,-6830.19,3.58482,0.0927459,0.3155
73500000,8,51.8906,-6802.42,9.44373,0.0905665,0.337
74000000,8,52.1985,-6812.5,10.7268,0.0888643,0.313
74500000,7,44.3684,-6810.18,11.4215,0.0923029,0.371
75000000,9,58.5744,-6808.76,9.28989,0.0953571,0.35
75500000,8,53.5724,-6804.23,13.8165,0.0883198,0.309
76000000,11,76.3432,-6802.18,10.3,0.0889967,0.336
76500000,11,68.2945,-6820.54,16.7266,0.0919645,0.336
77000000,7,42.771,-6811.88,7.67903,0.0884983,0.33
77500000,9,57.7504,-6811.81,12.2345,0.0889321,0.339
78000000,8,53.6656,-6813.58,8.032,0.0861849,0.342
78500000,13,84.1961,-6807.4,14.0845,0.089257,0.342
79000000,8,53.9175,-6819.73,5.96081,0.0819995,0.3275
79500000,5,36.0266,-6823.32,12.0412,0.0915278,0.32925
80000000,8,51.1633,-6820.27,7.70423,0.0922854,0.323
80500000,12,69.2361,-6809.72,7.85194,0.0922065,0.392
81000000,10,65.7752,-6820.83,14.0914,0.0969303,0.351
81500000,11,66.9987,-6803.97,10.3721,0.0891848,0.353
82000000,11,67.498,-6818.84,12.5511,0.0917931,0.3365
82500000,9,57.5858,-6808.75,8.15966,0.0885474,0.329
83000000,6,34.0546,-6817.5,3.04825,0.0892489,0.3115
83500000,10,61.2246,-6811.48,8.44878,0.0888946,0.369
84000000,8,48.4251,-6801.98,7.08771,0.0925888,0.323
84500000,6,38.7116,-6817.14,2.86388,0.0880727,0.31525
85000000,8,51.9492,-6811.49,10.0549,0.0911091,0.322
85500000,8,55.1024,-6817.63,7.64521,0.0932016,0.327
86000000,6,44.7665,-6820.01,11.6884,0.091947,0.324
86500000,12,76.4716,-6803.21,15.0408,0.0904473,0.365
87000000,7,39.342,-6805.61,5.76533,0.0878977,0.301
87500000,9,59.0686,-6815.32,7.75396,0.0871544,0.3585
88000000,10,62.2382,-6812.53,19.23,0.0950386,0.33
88500000,13,84.012,-6808.9,12.2969,0.0874764,0.314
89000000,10,70.9352,-6817.78,6.45283,0.0872426,0.32
89500000,8,52.9722,-6807.75,12.1988,0.0903267,0.325
90000000,9,61.3493,-6805.63,8.24167,0.0919418,0.316
90500000,11,65.9398,-6795.03,12.5869,0.0909783,0.354
91000000,9,51.3119,-6813.05,7.35992,0.088757,0.34275
91500000,7,44.6799,-6814.93,6.7126,0.0878781,0.332
92000000,9,58.9967,-6815,8.03982,0.0905606,0.328
92500000,8,47.9533,-6807.21,12.1252,0.092959,0.334
93000000,8,54.2922,-6813.58,7.16896,0.09059,0.329583
93500000,8,55.9354,-6818.2,7.30772,0.096849,0.32
94000000,10,67.9716,-6816.78,14.3834,0.0908259,0.334
94500000,6,40.3358,-6811.45,12.5177,0.0907252,0.311
95000000,7,44.6326,-6824.23,8.14681,0.0858117,0.317
95500000,6,37.4426,-6808.92,5.10018,0.0889265,0.316
96000000,7,50.5651,-6825.4,9.29149,0.0873514,0.324
96500000,7,44.71,-6815.75,10.1962,0.0933418,0.357
97000000,8,53.5677,-6806.41,5.33826,0.0913393,0.344
97500000,6,30.0117,-6811.63,4.42478,0.0962953,0.329333
98000000,8,42.3195,-6805.18,12.6311,0.0886641,0.33
98500000,7,47.9984,-6805.8,12.2089,0.0909737,0.336
99000000,8,38.8545,-6802.6,7.18687,0.087413,0.3305
99500000,8,44.7712,-6807.84,7.96476,0.0929463,0.302
100000000,11,69.7429,-6807.49,14.9446,0.0909739,0.34
100500000,6,38.0162,-6831.31,3.94464,0.0909212,0.343667
101000000,8,48.9779,-6804.73,8.60806,0.0920582,0.331
101500000,9,58.5719,-6809.36,11.3453,0.0981196,0.3295
102000000,9,59.2912,-6816.09,7.47543,0.0942595,0.3295
102500000,10,64.064,-6810.77,13.4747,0.0887772,0.331
103000000,7,50.6234,-6817.89,13.2901,0.0872554,0.326
103500000,8,54.4708,-6811.37,11.1065,0.0926359,0.343
104000000,8,47.4883,-6803.39,8.7917,0.093512,0.325
104500000,9,60.3806,-6805.2,6.55844,0.0974759,0.323
105000000,9,59.8973,-6809.77,5.15328,0.0916958,0.326
105500000,10,68.0642,-6810.06,8.82499,0.091056,0.354
106000000,8,55.1843,-6806.37,10.2342,0.0936527,0.322
106500000,6,37.6693,-6819.42,9.09113,0.0953341,0.3355
107000000,7,47.197,-6819.73,5.73359,0.0916706,0.321
107500000,8,52.4935,-6805.45,7.89192,0.0916518,0.383
108000000,10,57.6463,-6809.25,10.5971,0.0930303,0.374
108500000,7,48.7607,-6813.69,7.5428,0.0888925,0.336
109000000,6,40.9472,-6816.71,5.03898,0.0886794,0.3215
109500000,7,44.6823,-6811.31,6.98895,0.0944459,0.304
110000000,9,51.5493,-6807.23,8.22943,0.0882696,0.365
110500000,8,52.5572,-6807.07,6.36803,0.0900883,0.318
111000000,8,51.2305,-6811.13,11.1651,0.0878382,0.3414
111500000,10,66.1938,-6815.11,10.1235,0.0956718,0.335
112000000,7,44.9087,-6810.81,9.04162,0.0913328,0.327
112500000,7,44.43,-6815.04,7.18309,0.0931724,0.3244
113000000,11,73.5931,-6811.27,11.0321,0.0954857,0.376
113500000,10,68.7697,-6814.69,16.9326,0.085568,0.347333
