generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
19500000,4,26.1883,-3034.87,3.64829,0.00505637,0.379
20000000,10,58.4985,-3009.24,13.946,0.00395385,0.36
20500000,8,46.7418,-3019.81,6.90427,0.00506532,0.3485
21000000,10,62.2694,-3002.19,13.1877,0.0049241,0.377
21500000,12,72.2294,-3008.34,19.3421,0.00449606,0.344
22000000,10,55.0774,-3012.73,10.8413,0.00422673,0.348
22500000,8,50.976,-3013.58,7.48918,0.00528656,0.3402
23000000,16,93.2008,-3008.85,20.5006,0.00498804,0.328
23500000,10,61.1148,-3011.58,14.9164,0.00434465,0.38
24000000,9,52.8048,-3017.98,10.8635,0.00440062,0.35
24500000,11,70.8743,-3011.34,10.6018,0.00409509,0.326
25000000,8,47.6521,-3023.48,7.91834,0.00470746,0.347
25500000,9,56.1509,-3008.85,9.32527,0.00535143,0.378
26000000,15,93.6056,-3007.28,9.38358,0.00385039,0.388
26500000,9,56.9239,-3016.81,16.8393,0.0048046,0.372
27000000,11,67.7214,-3011.11,10.732,0.00401477,0.36
27500000,9,54.3309,-3010.34,12.815,0.00424528,0.365
28000000,9,58.3777,-3011.85,6.49896,0.00532326,0.323
28500000,13,75.2029,-3007.36,8.91278,0.00408107,0.329
29000000,10,63.6483,-3015.88,13.2296,0.00449472,0.374
29500000,10,63.0554,-3015.85,9.98156,0.00490254,0.395
30000000,13,76.5768,-3004.22,13.6948,0.00473777,0.369
30500000,8,48.4961,-3011.85,3.88234,0.00409754,0.346
31000000,9,57.776,-3015.43,8.26161,0.00508834,0.372
31500000,11,64.7405,-3020.51,16.4226,0.00486759,0.369
32000000,12,71.4579,-3010.28,13.0311,0.00408548,0.342
32500000,14,87.5611,-3004.18,13.4807,0.00495285,0.368
33000000,14,92.2028,-3025.77,16.0041,0.00476057,0.373
33500000,9,53.9476,-3010.33,19.2542,0.00491724,0.349
34000000,11,58.456,-2998.81,7.98565,0.00398116,0.355
34500000,11,65.7821,-3003.34,11.6584,0.00517432,0.333
35000000,9,54.5967,-3010.85,6.43485,0.00437052,0.342
35500000,10,57.4867,-3010.17,11.5571,0.0043179,0.355
36000000,11,62.7899,-3020.22,8.40578,0.00418105,0.356125
36500000,6,38.4665,-3025.38,7.30102,0.00509945,0.334
37000000,12,69.487,-3013.18,13.414,0.00505859,0.383
37500000,9,48.0269,-3004.46,9.23155,0.00442437,0.333
38000000,9,51.0721,-3015.16,8.6599,0.00450927,0.366
38500000,12,74.7677,-3005.17,11.9081,0.00488443,0.364
39000000,10,54.7767,-3017.09,9.44946,0.00597178,0.356
39500000,12,73.7322,-3011.42,10.5646,0.00547456,0.325
40000000,5,29.2848,-3035.21,6.46189,0.00452565,0.365714
40500000,10,54.7283,-3020.45,9.43718,0.00401417,0.333
41000000,15,86.0754,-3011.25,19.5595,0.00562357,0.352
41500000,16,100.333,-2998.52,18.4765,0.00474223,0.379
42000000,7,44.2677,-3013.78,7.3252,0.00540611,0.367
42500000,8,49.9683,-3011.02,6.9355,0.00577378,0.377
43000000,10,63.4502,-3015.85,12.4416,0.00427403,0.356
43500000,13,81.2946,-3019.2,13.7274,0.00513365,0.331
44000000,8,50.1205,-3023.55,7.75536,0.00465131,0.357724
44500000,15,86.4124,-3003.69,23.7733,0.0041205,0.34
45000000,10,65.2217,-3002.29,9.91319,0.00522182,0.356
45500000,10,57.5369,-3000.63,13.845,0.00430008,0.355
46000000,11,63.5802,-3016.92,14.5165,0.00527084,0.365
46500000,10,66.5148,-3007.19,6.39553,0.00498557,0.344
47000000,15,87.9916,-3007.99,9.37163,0.00399743,0.389
47500000,13,75.498,-2997.56,8.58469,0.00435019,0.336
48000000,6,36.976,-3016.19,4.18097,0.00516177,0.357
48500000,7,44.5664,-3021.96,8.82875,0.00444395,0.322
49000000,12,71.5499,-3006.46,13.9549,0.00511183,0.331
49500000,12,71.9906,-3006.77,10.1963,0.00443732,0.369
50000000,10,52.2556,-3018.01,21.4628,0.0040928,0.365
50500000,12,70.3149,-2999.58,13.4993,0.00386612,0.371
51000000,16,94.3193,-3018.94,17.6585,0.00322133,0.382
51500000,13,70.6063,-3009.87,15.2979,0.00442073,0.35
52000000,7,42.0591,-3014.79,6.58716,0.0042853,0.324
52500000,12,69.6063,-2999.17,18.3631,0.00436435,0.371
53000000,9,54.7815,-3008.62,15.5809,0.0052193,0.396
53500000,7,44.4575,-3018.46,12.0108,0.00476924,0.378
54000000,13,81.8217,-3012.74,15.0573,0.00428146,0.353
54500000,10,61.9284,-3017.13,8.67199,0.00451225,0.348
55000000,7,32.865,-3018.29,5.15774,0.00405185,0.3525
55500000,10,58.1004,-3006.55,9.38989,0.00470439,0.37
56000000,10,64.748,-3018.96,10.5423,0.00436192,0.337
56500000,16,97.974,-3006.81,15.2601,0.00460792,0.362
57000000,11,70.6003,-3003.72,26.5579,0.00481563,0.378
57500000,8,47.2632,-3013.25,5.26516,0.00436779,0.34
58000000,10,65.7358,-3017.67,10.7791,0.00374561,0.36
58500000,10,63.4048,-3008.87,9.46672,0.00470696,0.361
59000000,7,46.5984,-3023.12,7.38659,0.00434245,0.3635
59500000,11,67.4685,-3009.02,10.1427,0.00348091,0.344
60000000,13,77.0933,-3004.73,17.7525,0.00445301,0.365
60500000,12,72.0714,-3000.44,12.8602,0.00465251,0.392
61000000,10,59.5543,-3004.15,12.1159,0.00471681,0.339
61500000,9,58.2624,-3011.03,5.37213,0.0039482,0.368
62000000,10,62.8622,-3004.59,16.939,0.00449594,0.38
62500000,11,63.666,-3014.39,17.7407,0.00449684,0.381
63000000,9,55.7165,-3006.69,5.5015,0.00491556,0.356
63500000,10,58.6153,-3008.42,6.71143,0.0050015,0.367
64000000,11,68.7758,-3008.53,9.11559,0.00426496,0.346
64500000,12,72.8433,-3018.06,12.91,0.00436493,0.331
65000000,9,53.8323,-3022.11,12.2839,0.00445852,0.348
65500000,10,62.6858,-3002.73,14.0748,0.0049673,0.357
66000000,8,49.0802,-3008.94,5.81764,0.0051915,0.351
66500000,8,46.0256,-3019.88,7.01104,0.00480719,0.35
67000000,10,61.0948,-3005.45,12.5371,0.00508786,0.369
67500000,18,107.135,-3008.58,20.4013,0.00375262,0.357
68000000,11,69.6172,-3006.9,10.9104,0.00442658,0.376
68500000,10,62.2137,-3018.4,12.2253,0.00555794,0.326
69000000,9,55.3046,-3011.12,11.7218,0.00471218,0.334
69500000,9,51.0723,-3004.17,8.50846,0.00472026,0.3645
70000000,7,40.7843,-3015.59,7.99337,0.00473984,0.332
70500000,11,62.2936,-3012.71,21.1567,0.00405964,0.3875
71000000,10,55.3168,-3013.34,9.08937,0.00492007,0.345
71500000,8,51.1221,-3022.8,6.06212,0.00423582,0.3735
72000000,7,45.3699,-3013.98,7.14024,0.00510791,0.373
72500000,10,53.667,-3005.22,7.02565,0.00432793,0.351
73000000,12,67.5177,-3003.87,9.06114,0.00481693,0.336
73500000,9,52.6315,-3009.48,11.7671,0.00547145,0.315
74000000,12,75.6466,-3009.55,7.88964,0.00449361,0.335
74500000,11,61.3359,-3019.96,12.066,0.0050091,0.3425
75000000,14,90.812,-3009.72,18.0586,0.004996,0.362
75500000,8,46.4199,-3006.27,5.85195,0.0051394,0.353333
76000000,6,38.0545,-3023.91,5.76033,0.00416008,0.364091
76500000,8,38.74,-3020.4,7.854,0.00482055,0.356
77000000,11,59.0545,-3016.59,9.99449,0.00508952,0.3685
77500000,10,51.915,-3012.57,9.69171,0.00512409,0.371
78000000,16,97.1536,-3000.88,15.1156,0.004321,0.362
78500000,8,48.9668,-3025.37,8.11296,0.00428229,0.355143
79000000,11,66.893,-3017.42,21.6355,0.00419004,0.365
79500000,10,64.0465,-3022.76,13.8538,0.00636327,0.358
80000000,10,56.1957,-3014.8,8.76125,0.00426998,0.331
80500000,11,71.0408,-3011.94,13.8611,0.00532714,0.358
81000000,9,57.0034,-3015.12,14.0691,0.00579052,0.38
81500000,10,62.4243,-3023.26,10.4413,0.0042664,0.364
82000000,8,49.7336,-3021.87,7.94247,0.00449049,0.3405
82500000,8,49.0306,-3020.43,13.4818,0.00432105,0.386
83000000,9,53.7273,-3010.45,10.8627,0.00473577,0.358
83500000,12,67.7683,-3020.86,6.55416,0.00526256,0.363
84000000,13,79.5577,-3008.42,14.443,0.00445406,0.368
84500000,9,55.0319,-3007.55,10.8292,0.00515204,0.369
85000000,14,83.2042,-2998.99,13.307,0.00451214,0.403
85500000,11,67.8144,-2999.04,9.33049,0.00554622,0.366
86000000,8,52.0257,-3017.32,8.40981,0.00466234,0.361
86500000,8,52.8234,-3015.57,5.83157,0.00470836,0.343
87000000,7,41.7255,-3017.86,14.3238,0.00509495,0.37
87500000,6,37.5986,-3026.22,11.2447,0.00458333,0.3535
88000000,8,49.7914,-3013.34,12.5735,0.00514693,0.346
88500000,8,46.4018,-3011.28,8.81654,0.00389481,0.36775
89000000,11,65.4839,-3007.14,14.2289,0.00376582,0.361
89500000,8,50.7062,-3011.28,4.27817,0.00541303,0.37
90000000,11,67.1155,-3007.65,10.6584,0.00474072,0.374
90500000,13,80.0891,-3009.34,12.6466,0.00457403,0.37
91000000,7,44.3572,-3030.01,7.99026,0.00494649,0.3675
91500000,12,70.226,-3004.24,12.8536,0.00512121,0.378
92000000,8,48.0966,-3017.22,12.3715,0.00437643,0.342
92500000,11,62.6106,-3002.11,12.9067,0.00540046,0.353
93000000,9,59.9251,-3019.02,12.3291,0.00437934,0.378
93500000,7,43.3452,-3021.46,16.9317,0.00324764,0.351333
94000000,11,70.8034,-3014.36,18.9576,0.00562368,0.346
94500000,12,71.2397,-3008.37,17.4094,0.00507244,0.354
95000000,8,48.654,-3016.78,9.10908,0.00423327,0.35
95500000,12,78.9851,-3014.69,19.1147,0.00396949,0.351
96000000,9,52.6185,-3016.58,10.942,0.00496613,0.358
96500000,11,63.068,-3010.21,21.8764,0.00404754,0.392
97000000,11,72.3185,-3016.7,16.339,0.00426103,0.376
97500000,9,54.9512,-3022.93,12.2491,0.00561863,0.372
98000000,8,48.1855,-3022.47,7.94393,0.00494271,0.364
98500000,16,96.8916,-3009.67,20.0513,0.00377561,0.401
99000000,6,36.996,-3021.64,7.71506,0.00444554,0.322
99500000,10,55.2249,-3002.52,7.9026,0.00578203,0.383
100000000,15,94.0697,-3003.88,19.885,0.00445209,0.375
100500000,9,50.922,-3017.88,19.1465,0.00380569,0.356
101000000,9,50.2529,-3018.35,5.99409,0.00493241,0.374
101500000,9,47.6849,-3014.71,8.23809,0.00500232,0.358
102000000,12,72.18,-3014.29,10.317,0.00526045,0.336
102500000,9,50.2732,-3009.1,8.22552,0.00433561,0.384
103000000,15,86.1245,-3009.71,12.5564,0.00540228,0.394
103500000,9,55.6767,-3020.47,8.57673,0.0057697,0.355667
104000000,8,41.5157,-3015.17,8.32784,0.00534783,0.359
104500000,7,41.2301,-3012.94,6.2713,0.00462128,0.335
105000000,8,54.1796,-3023.95,6.13208,0.00492096,0.384
105500000,12,76.486,-3016.63,17.3468,0.0051549,0.367
106000000,14,84.0547,-3018.94,17.662,0.00622598,0.345
106500000,7,42.1382,-3019.7,6.0071,0.004705,0.357
107000000,9,51.7892,-3012.27,9.53644,0.00443748,0.319
107500000,11,69.5752,-3010.38,9.22083,0.00474244,0.372
108000000,13,81.0065,-3015.14,13.9815,0.00585924,0.364
108500000,9,58.257,-3011.2,12.0769,0.00412214,0.38
109000000,10,59.4027,-3019.46,13.1935,0.00397865,0.356
109500000,6,39.0561,-3026.98,4.90752,0.00488632,0.383
110000000,11,67.3552,-3008.16,14.1335,0.00412653,0.356
110500000,12,75.4807,-3008.31,11.4082,0.00491869,0.38
111000000,8,48.2563,-3014.26,5.129,0.00578264,0.3635
111500000,9,58.6285,-3014.85,10.9331,0.00476798,0.366
112000000,10,65.1208,-3017.81,10.175,0.00526974,0.375
112500000,11,71.7845,-3011.19,15.91,0.00469566,0.407
113000000,7,42.7828,-3016.81,7.39413,0.00371889,0.353
113500000,7,45.4799,-3025.72,6.79912,0.00468397,0.404
114000000,11,69.0328,-3009.63,9.99107,0.00530508,0.364
114500000,14,82.7453,-3012.17,10.7595,0.00450719,0.345
115000000,9,54.9833,-3016.6,10.3274,0.00461793,0.355333
115500000,9,58.1462,-3028.29,8.52025,0.00490217,0.385
116000000,6,35.7413,-3023.05,7.97958,0.00409528,0.35075
116500000,10,57.304,-3002.27,15.5985,0.00440557,0.3475
117000000,14,85.2028,-3015.6,16.259,0.00439762,0.385
117500000,17,100.939,-3005.21,29.5694,0.00458243,0.352
118000000,10,56.4685,-3011.93,10.9084,0.00408095,0.332
118500000,12,69.7504,-3012.47,7.03737,0.00511543,0.34
119000000,8,42.0338,-3017.22,8.8798,0.00527667,0.332
119500000,9,51.3513,-3007.57,15.0381,0.00489968,0.352
120000000,12,66.3168,-3005.61,8.1975,0.00512918,0.39
120500000,9,55.4443,-3010.92,6.2719,0.0045142,0.362
121000000,11,66.5993,-2999.06,9.95591,0.0043276,0.37
121500000,11,68.7777,-3009.97,10.4072,0.00531229,0.363
122000000,9,56.6645,-3015.03,12.9721,0.00530542,0.355
122500000,15,82.6834,-3008.77,8.5083,0.00475095,0.386
123000000,6,38.5345,-3023.93,5.67231,0.00533096,0.349
123500000,9,56.2491,-3021.48,7.84861,0.00346308,0.338
124000000,6,36.2804,-3020.63,4.43962,0.00394841,0.329
124500000,8,46.2795,-3024.88,10.2067,0.00483455,0.3495
125000000,9,58.8644,-3030.68,8.19231,0.00477578,0.38
125500000,11,66.2989,-3005.76,13.8518,0.0047816,0.351
126000000,7,43.4038,-3015.08,8.58179,0.00515724,0.34075
126500000,8,53.373,-3022.32,11.4779,0.00422581,0.359
127000000,12,64.9912,-3004.56,12.7831,0.0045029,0.353
127500000,14,73.6091,-3003.76,10.2414,0.00529552,0.3865
128000000,15,92.596,-3002.86,9.67256,0.0046619,0.344
128500000,9,59.0536,-3014.55,6.62013,0.00561744,0.358
129000000,11,70.9526,-3007.71,9.55393,0.00422046,0.381
129500000,10,59.5875,-3006.79,8.2843,0.00571211,0.378
130000000,10,64.2841,-3024.12,13.5791,0.00419713,0.344
130500000,7,45.1869,-3014.56,12.9543,0.00484873,0.335
131000000,10,58.9696,-3025.25,13.2303,0.00347638,0.372
131500000,15,95.3069,-3010.11,14.1455,0.00415213,0.371
132000000,9,54.1128,-3024.16,9.70492,0.00375563,0.346
132500000,10,68.2081,-3026.49,4.81779,0.00508712,0.3765
133000000,6,36.2314,-3017.68,5.61064,0.00455544,0.376
133500000,11,68.0495,-3013.99,11.4888,0.0048202,0.36
134000000,13,78.6544,-3014.76,13.2352,0.00500403,0.35
134500000,14,84.2859,-3004.32,17.1476,0.00451541,0.331
135000000,15,84.405,-2997.05,18.477,0.00491091,0.368
135500000,7,41.8985,-3022.07,5.29134,0.00526611,0.35
136000000,6,40.3088,-3019.82,10.6103,0.00489609,0.3706
136500000,8,45.2337,-3012,6.36481,0.00523272,0.3405
137000000,9,52.211,-3010.52,11.6083,0.00374778,0.3565
137500000,11,66.7149,-3013.16,18.7149,0.00545995,0.374
138000000,11,65.0982,-3001.73,12.324,0.00440031,0.338
138500000,9,53.2152,-3006.93,9.42563,0.00476658,0.321
139000000,9,52.1871,-3013.58,8.23853,0.00428736,0.338
139500000,5,28.5094,-3024.83,5.55096,0.00556742,0.3435
140000000,13,80.7545,-3001.06,14.5198,0.00516158,0.4
140500000,8,51.8373,-3027.1,11.1754,0.00451106,0.365
141000000,8,43.8378,-3017.36,10.8992,0.00505158,0.344
141500000,9,51.8128,-3016.28,16.0882,0.00384698,0.324
142000000,9,46.4124,-3015.46,9.19859,0.00485751,0.346
142500000,6,39.3089,-3017.74,7.10472,0.00494648,0.388
143000000,8,50.7384,-3015.18,6.70919,0.00555232,0.333
143500000,13,79.6674,-3007.83,14.4378,0.00523897,0.344
144000000,10,56.0468,-3010.03,11.5066,0.00550083,0.358
144500000,13,72.3975,-3003.75,12.8914,0.00454895,0.344
145000000,10,59.0894,-3015.8,7.94036,0.00608519,0.323
145500000,8,50.476,-3023.2,11.038,0.006613,0.38
146000000,8,50.3472,-3014.32,6.30087,0.00478601,0.34
146500000,13,74.1107,-3011.83,13.8209,0.00495669,0.37
147000000,9,53.3089,-3011.49,8.82258,0.00551735,0.342
147500000,9,54.7745,-3010.51,6.53507,0.00605494,0.341
148000000,7,40.8741,-3014.97,8.28193,0.00480383,0.371
148500000,15,88.5193,-3008.13,11.7274,0.00537462,0.397
149000000,8,49.1542,-3013.61,10.7033,0.0043941,0.337
149500000,10,58.2455,-3010.27,10.6118,0.00499337,0.386
150000000,7,42.2352,-3018.02,10.5547,0.00489681,0.332
150500000,7,46.9835,-3019.74,5.907,0.00477233,0.3562
151000000,13,68.7938,-3007.35,10.9981,0.00532869,0.397
151500000,8,43.899,-3016.98,13.8639,0.00445032,0.367333
152000000,9,53.4945,-3008.83,5.3124,0.00624756,0.392
152500000,15,94.2892,-3010.53,14.3773,0.00586385,0.343
153000000,10,63.4241,-3005.73,6.35223,0.00440701,0.357
153500000,13,70.55,-3018.28,17.1199,0.00383163,0.362
154000000,11,68.2694,-3007.92,10.3949,0.00502881,0.3745
154500000,8,45.1444,-3018.25,9.70515,0.00447279,0.326
155000000,9,57.2659,-3013.68,10.5022,0.00471245,0.3695
155500000,6,39.6559,-3024.3,9.01443,0.00440593,0.3575
156000000,7,43.9051,-3019.17,8.84911,0.00442699,0.357818
