generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
26500000,12,71.6585,-3006.86,17.4791,0.00456282,0.348
27000000,13,77.8963,-3008.94,9.18254,0.00522316,0.4
27500000,16,100.317,-3017.56,19.3601,0.00531054,0.365
28000000,13,78.8637,-3000.39,10.3594,0.00551294,0.41
28500000,9,54.6727,-3016.76,10.7721,0.0054565,0.3815
29000000,10,60.6567,-3012.55,15.7405,0.00474968,0.374
29500000,9,53.6,-3010.6,8.50872,0.00435655,0.383
30000000,7,42.565,-3020.84,4.87573,0.00387379,0.353333
30500000,8,50.8134,-3010.89,7.95332,0.00413402,0.354667
31000000,13,81.7047,-3007.84,11.9432,0.00504562,0.37
31500000,7,41.9278,-3029.86,6.49474,0.00434584,0.3475
32000000,7,41.5942,-3012.59,7.41195,0.00585712,0.3565
32500000,10,56.2995,-3014.36,18.4372,0.00492629,0.367
33000000,8,50.6427,-3012.36,9.78666,0.00447486,0.365
33500000,13,73.5569,-3000.78,14.6739,0.00440754,0.404
34000000,8,46.078,-3025.06,11.8855,0.00444905,0.346
34500000,8,50.0495,-3009.77,7.60446,0.00412323,0.336
35000000,8,46.213,-3012.77,12.2097,0.00565605,0.361
35500000,11,61.2686,-3005.97,8.75396,0.00495878,0.338
36000000,8,42.3389,-3011.88,6.59646,0.00389979,0.333
36500000,8,50.3885,-3025.52,12.9119,0.005346,0.374
37000000,10,51.4301,-3007.5,10.3434,0.00442886,0.35
37500000,13,78.8037,-3009.03,16.711,0.00505126,0.382
38000000,9,55.12,-3012.13,15.2455,0.00527059,0.336
38500000,12,76.4776,-3014.59,13.015,0.00410346,0.39
39000000,7,44.3119,-3015.8,8.20732,0.00482872,0.366
39500000,9,46.1895,-3005.36,10.7264,0.0049679,0.374
40000000,9,58.6537,-3010.34,7.69252,0.00391906,0.366
40500000,11,72.093,-3013.9,15.633,0.00469605,0.37
41000000,9,59.165,-3014.45,9.77262,0.00383526,0.333
41500000,14,86.1797,-3013.13,14.0532,0.0039913,0.335
42000000,11,64.8994,-3011.8,7.06136,0.00556567,0.35325
42500000,7,46.0656,-3025.15,7.54679,0.0049002,0.337
43000000,13,83.6557,-2999.56,12.4805,0.00557192,0.381
43500000,9,56.4481,-3027.23,9.98055,0.00503559,0.348
44000000,9,55.0956,-3001.45,8.16668,0.00378595,0.353
44500000,11,72.1316,-3011.61,10.3809,0.00355192,0.367
45000000,11,60.2843,-3016.58,11.7765,0.00415986,0.3535
45500000,9,53.6355,-3020.62,8.99575,0.00535623,0.375
46000000,15,96.4234,-3004.01,13.4831,0.00426332,0.383
46500000,14,84.4801,-3004.57,12.3104,0.00437098,0.374
47000000,7,39.2199,-3019.31,10.7515,0.0046161,0.376333
47500000,14,82.1382,-3013.21,24.5197,0.0050768,0.37
48000000,7,42.6632,-3018.84,6.24777,0.00476118,0.349615
48500000,13,83.8396,-3012.53,9.885,0.00387053,0.372
49000000,8,48.6201,-3014.12,15.986,0.00581003,0.3735
49500000,9,50.8066,-3013.87,6.23708,0.00451171,0.38
50000000,10,58.5404,-3004.21,13.9296,0.00451181,0.338
50500000,10,63.5757,-3008.94,14.6881,0.00477701,0.357
51000000,9,51.0963,-3016.1,11.7355,0.00411159,0.36525
51500000,11,64.8363,-3009.94,7.89552,0.00517517,0.3565
52000000,9,54.3871,-3018.4,7.79642,0.00439332,0.356
52500000,15,97.0584,-3012.53,17.7264,0.00392994,0.372
53000000,12,74.4931,-3003.27,13.3191,0.00546558,0.348
53500000,11,67.6373,-3005.6,11.4147,0.00442622,0.331
54000000,13,79.4984,-3008.54,10.5124,0.00549354,0.36
54500000,9,60.1178,-3026.53,10.5004,0.00470582,0.411
55000000,9,55.0842,-3015.01,7.04463,0.00454936,0.345
55500000,8,48.7411,-3014.37,11.6913,0.00422784,0.362
56000000,9,54.2405,-3012.91,10.9441,0.00507251,0.331
56500000,13,82.2792,-3003.12,11.8206,0.00371296,0.345
57000000,8,47.1611,-3021.52,6.19491,0.0056031,0.379333
57500000,8,41.999,-3014.44,11.5135,0.00418942,0.381
58000000,13,83.145,-3007.07,13.8446,0.00350532,0.382
58500000,10,58.7394,-3010.15,8.79121,0.00461045,0.378
59000000,9,58.9734,-3010.71,3.95574,0.00441955,0.376
59500000,6,32.9051,-3019.76,8.43288,0.00462455,0.374
60000000,11,70.2861,-3001.69,13.0609,0.00501038,0.398
60500000,9,50.4967,-3007.76,17.2351,0.00413085,0.352
61000000,8,48.2301,-3016.64,9.21905,0.00486373,0.356
61500000,9,57.0373,-3009.91,9.44643,0.00458058,0.349
62000000,10,63.9325,-3011.36,9.62769,0.00521181,0.352
62500000,12,73.471,-3001.81,14.3696,0.0044339,0.388667
63000000,11,64.2482,-3003.57,18.3903,0.00356436,0.378
63500000,11,63.1718,-3010.34,16.4171,0.00433059,0.347
64000000,9,41.1427,-3002.37,7.44449,0.00438943,0.3535
64500000,6,37.6699,-3030.99,10.0751,0.00414832,0.368
65000000,13,72.9008,-3002.65,11.0478,0.00390944,0.369
65500000,11,69.6559,-3002.33,10.9399,0.00519218,0.347
66000000,10,64.5122,-3017.08,11.7265,0.00442607,0.401
66500000,10,61.3542,-3014.34,15.9472,0.00399969,0.346
67000000,16,95.881,-3008.87,10.9687,0.0050226,0.387
67500000,7,43.12,-3017.82,11.6187,0.00496923,0.357333
68000000,9,51.8167,-3023.8,11.0916,0.00361982,0.3275
68500000,12,70.0739,-3002.68,12.4664,0.00371215,0.351
69000000,12,67.3703,-3019.64,17.144,0.00495975,0.388
69500000,9,57.269,-3016.38,17.1972,0.00455924,0.3772
70000000,11,64.6974,-3006.84,10.5239,0.00505104,0.352
70500000,8,45.4681,-3013.54,4.17941,0.00455402,0.3435
71000000,12,74.9341,-3010.21,11.2636,0.00503999,0.362
71500000,11,68.7445,-3012.12,14.6816,0.0041508,0.369
72000000,11,66.5384,-3008.19,11.6825,0.00433017,0.376
72500000,14,79.3307,-3006.29,22.4833,0.00491749,0.345
73000000,9,49.7889,-3010.74,7.33429,0.00481636,0.35
73500000,8,48.3936,-3022.29,11.825,0.00461646,0.357
74000000,6,39.8981,-3024.53,8.14102,0.00407034,0.3702
74500000,9,51.7905,-3022.37,15.3046,0.00372276,0.349
75000000,9,56.9157,-3017.84,10.3513,0.00480184,0.355
75500000,12,71.4172,-3013.18,12.9298,0.00476332,0.354
76000000,8,48.5152,-3002.03,5.24786,0.00412816,0.358
76500000,7,45.8646,-3016.96,13.921,0.00515851,0.3835
77000000,14,84.2427,-3004.09,19.4101,0.0043913,0.356
77500000,8,47.5127,-3010.75,3.52977,0.00467844,0.337
78000000,7,41.9531,-3014.4,5.92184,0.00453402,0.3455
78500000,7,41.1348,-3018.7,6.42642,0.00557503,0.34
79000000,9,50.971,-3010.08,6.57611,0.00524585,0.342
79500000,9,46.4351,-3018.34,18.984,0.00373683,0.3535
80000000,11,65.6542,-3016.91,10.0331,0.00554345,0.389
80500000,11,68.8939,-3010.56,10.8292,0.00481748,0.366
81000000,9,52.9157,-3011.52,14.3542,0.00450722,0.365
81500000,12,72.4961,-3007.37,11.01,0.00472311,0.365
82000000,5,27.0702,-3023.19,3.36236,0.00421223,0.334
82500000,17,104.534,-3003.74,17.6467,0.00478486,0.389
83000000,16,103.109,-3013.53,18.9729,0.00445392,0.399
83500000,8,48.675,-3010.55,2.95803,0.00438677,0.388
84000000,11,69.5062,-3015.87,11.0445,0.00554693,0.363
84500000,6,39.0651,-3028.12,6.1881,0.00456714,0.3725
85000000,10,61.8725,-3009.99,11.2121,0.00482979,0.374
85500000,10,62.2119,-3013.02,12.4811,0.00416286,0.361
86000000,11,56.6352,-2999.28,14.4865,0.00409616,0.389
86500000,9,51.6001,-3012.17,5.97681,0.00386531,0.344
87000000,9,57.0487,-3014.11,9.50849,0.00433461,0.367
87500000,9,58.2477,-3015.93,12.3649,0.00426496,0.342
88000000,8,48.5096,-3001.9,7.08096,0.00496888,0.3695
88500000,10,57.1073,-3005.26,10.9951,0.00431284,0.351
89000000,16,95.5563,-3012.5,14.0355,0.00433058,0.385
89500000,10,55.5326,-3009.48,7.45779,0.00451248,0.341
90000000,11,63.967,-3012.77,6.886,0.0047811,0.355
90500000,11,67.3623,-3005.05,9.77131,0.00499534,0.34
91000000,8,52.572,-3017.45,6.66889,0.00626704,0.342
91500000,9,50.9993,-3010.45,9.39942,0.00405066,0.351
92000000,11,66.1414,-3001.16,8.73196,0.0043038,0.329
92500000,10,59.8219,-3015.2,10.3802,0.00395111,0.36475
93000000,8,44.8419,-3014.28,8.07368,0.00539846,0.3725
93500000,8,48.404,-3011.41,5.99554,0.00590479,0.322
94000000,9,55.9313,-3013.52,10.6056,0.00433661,0.362
94500000,12,77.5776,-3001.66,9.85635,0.00465759,0.368
95000000,11,70.1938,-3010.88,11.3075,0.00415646,0.388
95500000,9,58.4931,-3026.47,14.2552,0.00530874,0.335
96000000,9,60.9501,-3022.1,10.4209,0.00505487,0.379
96500000,6,33.7713,-3020.76,7.40144,0.00385062,0.328
97000000,8,48.0397,-3011.7,6.49116,0.00440649,0.348
97500000,9,50.8283,-3008.34,10.4367,0.00447829,0.335
98000000,12,74.0922,-3004.49,12.7081,0.00422263,0.3435
98500000,13,79.2746,-3010.4,9.62642,0.00478505,0.384
99000000,5,27.8343,-3028,6.84386,0.00387995,0.356478
99500000,10,55.3585,-3003.63,11.9784,0.00383946,0.3545
100000000,10,63.2881,-3015.2,13.6096,0.00393638,0.374
100500000,13,81.4458,-2996.34,12.218,0.00479637,0.356
101000000,8,44.6484,-3016.39,5.18202,0.00443634,0.358
101500000,8,42.0156,-3016.68,14.0752,0.00416345,0.3205
102000000,11,69.8576,-3005.04,11.6853,0.00505743,0.379
102500000,13,77.9166,-3009.41,10.3005,0.00469481,0.365
103000000,9,59.466,-3031.71,11.3023,0.00437331,0.3825
103500000,11,69.063,-3010.66,11.1595,0.00330209,0.392
104000000,7,40.9319,-3015.11,11.802,0.00498974,0.406
104500000,10,61.8016,-3007.41,12.2979,0.00372371,0.356
105000000,9,51.3198,-3024.46,15.5558,0.00519775,0.3775
105500000,18,111.102,-3009.06,16.7057,0.00490316,0.404
106000000,15,93.5745,-3017.99,18.1468,0.00400743,0.379
106500000,7,44.7603,-3019.71,19.0487,0.00449932,0.3615
107000000,6,38.4263,-3023.52,10.9914,0.00457327,0.383
107500000,9,54.8559,-3012.79,10.4319,0.00401118,0.395
108000000,12,70.4984,-3007.47,11.1857,0.00471442,0.358
108500000,12,73.2282,-3023.24,16.2099,0.00411866,0.381
109000000,6,35.434,-3025.61,12.2239,0.00392518,0.354
109500000,9,59.7091,-3016.49,21.1788,0.00530327,0.358
110000000,11,66.875,-3007.92,10.9111,0.00539716,0.404
110500000,12,71.1805,-3006.4,17.1566,0.00470236,0.357
111000000,10,60.4706,-3019.18,9.30682,0.0044457,0.3875
111500000,7,40.5644,-3018.76,13.6598,0.00429543,0.363
112000000,10,63.0546,-3015.27,6.67185,0.00471124,0.372
112500000,7,43.5218,-3022.5,6.84297,0.00409033,0.357
113000000,11,63.0778,-3009.91,11.5261,0.00420809,0.374
113500000,11,71.169,-3012,11.0431,0.00371174,0.325
114000000,12,72.2142,-3008.55,8.60857,0.00462022,0.353
114500000,9,55.5222,-3026.92,11.1362,0.00436479,0.375
115000000,8,53.1563,-3021.65,16.838,0.00504163,0.34225
115500000,14,83.873,-3019.17,28.9191,0.00434432,0.3825
116000000,9,53.8377,-3008.86,10.7259,0.00515324,0.3515
116500000,16,92.727,-3004.81,22.9618,0.00476751,0.361
117000000,13,74.5975,-3006.25,18.0315,0.00458346,0.346
117500000,12,75.5615,-3007.01,10.6228,0.00437585,0.352
118000000,10,59.9984,-3007.97,9.86684,0.00509124,0.334
118500000,9,55.789,-3026.76,13.2687,0.0051091,0.366
119000000,10,61.8609,-3009.07,10.7553,0.00461432,0.341
119500000,9,54.135,-3019.1,14.0411,0.00480632,0.3715
120000000,10,57.8319,-3008.48,16.9417,0.00436688,0.367
120500000,10,61.4104,-3010.01,13.3248,0.00506206,0.347
