generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
35500000,11,60.6979,-3014.11,12.3414,0.00471989,0.378
36000000,8,49.3196,-3021.24,7.97208,0.004479,0.323
36500000,14,78.7257,-3013.69,15.0946,0.00411602,0.351
37000000,7,44.3445,-3027.59,8.50497,0.00598692,0.371
37500000,9,60.0912,-3020.8,9.35778,0.00530316,0.402
38000000,8,51.3867,-3021.96,11.3817,0.00457308,0.349
38500000,15,84.4121,-3024.79,15.4337,0.00580768,0.38
39000000,11,63.1806,-3008.79,14.6666,0.00425116,0.331
39500000,7,41.8912,-3021.98,7.61931,0.00411672,0.324
40000000,9,49.8296,-3031.15,10.4222,0.00571164,0.351033
40500000,15,86.2936,-3015.53,17.2029,0.00362933,0.396
41000000,9,55.722,-3016.71,6.55025,0.00423104,0.3635
41500000,10,55.4903,-3015.39,8.42047,0.00407754,0.347
42000000,8,45.7747,-3021.61,6.9347,0.00424055,0.346333
42500000,8,45.815,-3012.9,6.61671,0.00360066,0.355167
43000000,7,43.389,-3021.79,6.61656,0.00477244,0.343667
43500000,8,45.6857,-3010.59,6.47727,0.00470614,0.319
44000000,17,103.252,-3005.65,18.7537,0.00365741,0.384
44500000,10,54.8554,-3006.88,5.38394,0.00462241,0.354
45000000,16,95.408,-3015.27,13.5132,0.00445223,0.365
45500000,14,79.8242,-3011.69,12.3923,0.00475139,0.361
46000000,8,47.9867,-3023.56,8.34301,0.00472711,0.322
46500000,11,70.3127,-3015.58,12.5866,0.00418053,0.335
47000000,10,54.6283,-3009.03,9.2724,0.00405142,0.346
47500000,11,66.1235,-3020.48,14.002,0.0060448,0.347
48000000,8,44.8652,-3021.98,6.77961,0.00474137,0.346
48500000,7,42.3875,-3022.38,9.9466,0.00428828,0.3455
49000000,13,75.3218,-3012.49,9.41265,0.0051579,0.326
49500000,10,55.1914,-3013.81,9.16808,0.00539841,0.339
50000000,7,44.3752,-3029.06,6.05237,0.00490243,0.356333
50500000,11,62.7273,-3013.78,21.3463,0.00430446,0.3975
51000000,17,101.78,-3010.41,18.3833,0.00480846,0.388
51500000,11,62.308,-3011.33,8.22114,0.00461894,0.334
52000000,7,36.995,-3027.89,4.44211,0.003714,0.344857
52500000,10,55.4476,-3022.95,9.44608,0.00474702,0.34795
53000000,14,82.9706,-3005.32,13.7301,0.00427854,0.345
53500000,8,50.8107,-3023.9,11.1115,0.00515326,0.32
54000000,9,50.9761,-3014.76,7.14163,0.00449537,0.344
54500000,9,54.5839,-3022.83,10.4264,0.00385048,0.327
55000000,8,46.7396,-3028.07,9.10869,0.00409935,0.35
55500000,9,58.9359,-3020.19,6.09453,0.00431544,0.337
56000000,11,61.8622,-3008.44,11.8911,0.00515052,0.362
56500000,14,83.07,-3010.14,22.0634,0.00448957,0.391
57000000,11,55.963,-3005.98,8.29252,0.00491848,0.348
57500000,15,83.3064,-3001.28,14.6492,0.00449037,0.365
58000000,8,48.056,-3022.05,7.55759,0.00446908,0.395
58500000,14,85.5954,-3013.3,10.9633,0.00428626,0.373
59000000,11,65.9641,-3016.08,20.6048,0.00491247,0.36
59500000,11,67.96,-3024.01,15.3451,0.0051224,0.3485
60000000,9,58.089,-3020.34,6.69821,0.00500655,0.356
60500000,13,77.2585,-3003.34,14.2754,0.00436061,0.36
61000000,8,40.8727,-3027.74,4.96317,0.00440947,0.32275
61500000,11,65.2263,-3016.49,9.21433,0.00641595,0.354
62000000,11,70.2658,-3030.72,8.31273,0.00393057,0.39
62500000,13,73.6585,-3010.09,13.8755,0.00385154,0.356
63000000,10,61.092,-3028.62,12.7567,0.00527589,0.361
63500000,14,86.6045,-3012.36,13.5862,0.00498369,0.382
64000000,9,52.0686,-3021.62,8.16473,0.00441634,0.346
64500000,9,52.1789,-3014.84,7.06094,0.00501607,0.34
65000000,13,74.9754,-3013.88,12.5176,0.00493291,0.296
65500000,13,76.2424,-3012.92,14.2663,0.00518172,0.351
66000000,12,69.8739,-3011.96,10.6778,0.0048012,0.362
66500000,11,65.1192,-3012.13,12.5637,0.0051658,0.37
67000000,10,55.7277,-3019.66,10.8093,0.00374163,0.359
67500000,10,58.855,-3010.58,10.7263,0.00424989,0.347
68000000,10,54.952,-3024.31,12.7563,0.0038345,0.348
68500000,10,55.8302,-3013.9,8.02865,0.00478672,0.346
69000000,12,68.1858,-3013.5,12.74,0.00456883,0.396
69500000,6,36.851,-3021.42,7.72667,0.00579055,0.3445
70000000,8,45.1662,-3009.75,5.81323,0.00454283,0.342
70500000,10,66.022,-3025.1,17.3085,0.00424146,0.388
71000000,10,55.1646,-3008.98,9.92361,0.00461545,0.366667
71500000,7,40.2908,-3025.82,13.6203,0.0038504,0.3715
72000000,8,47.1434,-3015.77,5.81272,0.00358378,0.384
72500000,11,61.0789,-3022.05,6.23182,0.00484673,0.315
73000000,8,39.0519,-3013.59,9.40382,0.00401276,0.3475
73500000,14,74.7592,-3014.32,15.0392,0.00523969,0.375
74000000,10,61.0798,-3025.13,15.0032,0.00557234,0.365
74500000,16,97.8352,-3011.26,15.6331,0.004434,0.368
75000000,9,51.4314,-3004.99,10.0864,0.00499456,0.339
75500000,9,54.8306,-3012.14,14.5678,0.00514705,0.3355
76000000,12,71.0743,-3017.67,12.2671,0.00485624,0.382
76500000,9,54.3886,-3013.16,15.0353,0.00444836,0.34
77000000,13,78.3165,-3005.53,14.4884,0.00486432,0.37
77500000,10,56.9169,-3010.78,17.5436,0.0040266,0.357
78000000,15,88.3949,-3000.47,13.7826,0.00397553,0.357
78500000,12,70.892,-3010.23,11.8992,0.00563768,0.345
79000000,8,45.6633,-3010.85,4.85652,0.00514922,0.339
79500000,10,54.2446,-3010.7,12.7762,0.00402132,0.312
80000000,12,71.8996,-3009.08,12.3,0.0053015,0.351
80500000,13,77.2497,-3027.4,13.4963,0.00439711,0.387
81000000,10,61.8001,-3013.61,14.9283,0.00534771,0.359
81500000,7,45.7033,-3040.19,9.52365,0.00495643,0.372
82000000,8,47.6063,-3028.44,4.4679,0.00480962,0.375
82500000,9,57.6615,-3021.56,12.6298,0.00475378,0.366
83000000,11,64.1299,-3013.43,12.3363,0.00453482,0.345
83500000,12,74.8457,-3024.92,18.465,0.00498816,0.41
84000000,11,68.7086,-3010.23,13.062,0.0044306,0.362
84500000,10,59.313,-3014.91,21.3305,0.0046586,0.352
85000000,12,67.3828,-3010.3,13.4087,0.00440846,0.344
85500000,10,56.9977,-3000.07,8.02225,0.00447996,0.344
86000000,12,67.4431,-3004.85,14.7041,0.00492038,0.379
86500000,9,51.1852,-3028.82,20.0702,0.00329965,0.358125
87000000,15,85.9456,-3017.98,14.938,0.00582167,0.36
87500000,8,42.0305,-3010.96,8.80856,0.00594366,0.3205
88000000,9,55.4093,-3020,11.687,0.00376924,0.356
88500000,9,54.0001,-3019.1,15.7902,0.00580122,0.374
89000000,7,42.0601,-3022.64,10.1203,0.00469445,0.343
89500000,7,32.9823,-3023.44,2.87976,0.00404672,0.3215
90000000,18,111.36,-2997.42,14.9814,0.00466246,0.361
90500000,13,82.1601,-3008.87,10.9052,0.00425976,0.342
91000000,11,68.7947,-3011.81,20.1534,0.00423955,0.35
91500000,7,42.4089,-3025.97,4.45279,0.00391204,0.346
92000000,9,54.7327,-3011.39,11.2041,0.00563453,0.359333
92500000,8,47.0301,-3021.28,12.6151,0.00369748,0.344
93000000,12,67.6305,-3010.47,13.9943,0.00483666,0.338
93500000,8,40.9665,-3022.12,9.31626,0.00479795,0.3562
94000000,8,42.7917,-3024.21,8.96576,0.00497035,0.3525
94500000,9,48.9873,-3011.3,13.405,0.00448552,0.353
95000000,10,55.9355,-3015.35,8.50095,0.00508075,0.339
95500000,13,71.4039,-3001.22,11.5387,0.00442937,0.361
96000000,10,59.5464,-3016,14.1338,0.00463422,0.36
96500000,8,49.3441,-3023.16,5.4998,0.00470991,0.3505
97000000,11,64.9239,-3015.56,12.1356,0.00368398,0.369
97500000,13,79.3901,-3011.63,9.66259,0.00438586,0.354
98000000,9,53.1272,-3025.23,5.40586,0.00537709,0.352
98500000,8,46.5314,-3020.07,11.4338,0.00461209,0.3185
99000000,11,68.7257,-3026.16,12.0375,0.00495521,0.347
99500000,13,78.7946,-3011.89,17.0501,0.0049519,0.359
100000000,9,51.1042,-3015.71,10.5309,0.00486799,0.332
100500000,8,46.8642,-3016.68,7.26173,0.00516125,0.3865
101000000,14,78.5649,-3008,21.7943,0.00502934,0.37
101500000,13,75.4892,-3013.11,15.211,0.00535983,0.326
102000000,9,53.1745,-3021.52,12.2004,0.00611489,0.352
102500000,12,66.3716,-3007.23,13.8775,0.0042907,0.359
103000000,12,57.0385,-3009.2,11.0916,0.00370926,0.364
103500000,8,47.6041,-3014.37,11.1267,0.00428347,0.353
104000000,8,48.7685,-3018.66,7.18774,0.00539044,0.33
104500000,11,60.239,-3001.05,13.7523,0.0052221,0.319
105000000,15,81.6823,-3019.04,23.8388,0.0038337,0.37
105500000,10,60.4865,-3022.3,12.281,0.00533568,0.326
106000000,16,94.7977,-3012.24,24.3273,0.00444123,0.368
106500000,12,74.043,-3016.06,10.8285,0.00420458,0.369
107000000,14,85.3209,-3011.1,16.9455,0.00463997,0.36
107500000,13,76.2726,-3015.49,10.7849,0.00384701,0.344
108000000,12,61.8892,-3006.78,6.21284,0.00404006,0.336
108500000,9,54.821,-3016.19,7.9604,0.00501767,0.357
109000000,12,64.4483,-3002.96,12.8941,0.00492278,0.324
109500000,10,49.6899,-3006.61,15.23,0.00450713,0.3395
110000000,14,89.8593,-3011.92,20.4087,0.00419022,0.343
110500000,11,61.8843,-3016.94,16.4883,0.00446667,0.357
111000000,12,74.4108,-3012.95,19.1449,0.00470747,0.359
111500000,10,57.2732,-3018.73,15.6373,0.00424406,0.368
112000000,7,44.1394,-3017.69,4.15153,0.00473246,0.337
112500000,9,51.9997,-3015.34,10.4269,0.00491906,0.342
113000000,9,54.9118,-3015.89,13.8456,0.00426101,0.334
113500000,9,55.2205,-3011.73,5.88405,0.00480995,0.346
114000000,10,58.3151,-3013.96,12.408,0.00388852,0.354
114500000,7,38.8053,-3017.41,5.96999,0.00503806,0.349
115000000,9,52.915,-3015.43,11.0595,0.00497727,0.358
115500000,13,85.2717,-3019.45,15.0244,0.00528275,0.358
116000000,19,114.459,-3011.94,17.091,0.00517263,0.375
116500000,11,69.0755,-3014.16,6.7574,0.00543117,0.353
117000000,9,50.4892,-3025.18,7.03476,0.00515223,0.342
117500000,11,59.7501,-3001.31,11.5082,0.00531373,0.378
118000000,8,50.4939,-3018.18,11.9566,0.00469751,0.326
118500000,11,69.6515,-3012.43,9.60501,0.00490585,0.388
119000000,11,63.1707,-3012.33,7.68978,0.00378537,0.398
119500000,6,31.2394,-3024.55,7.12526,0.00352053,0.335
120000000,14,74.5213,-3011.78,10.6159,0.00418583,0.363
120500000,11,62.7918,-3010.91,11.0683,0.00538311,0.321
121000000,9,52.2164,-3016.95,10.3817,0.00482369,0.356
121500000,8,49.2207,-3017.25,8.31643,0.00482353,0.354
122000000,12,66.8242,-3011.46,14.2441,0.00569832,0.359
122500000,11,65.1974,-3008.95,10.0538,0.00478147,0.35
123000000,14,77.157,-3012.33,9.3267,0.00465568,0.362
123500000,14,87.0622,-3023.64,13.1496,0.00509354,0.396
124000000,10,62.5759,-3017.76,10.3739,0.0046906,0.365
124500000,10,59.8229,-3021.7,16.0806,0.0042665,0.352
125000000,9,47.805,-3011.92,7.50992,0.00399897,0.367
125500000,13,83.6429,-3020.31,9.51308,0.00474393,0.37
126000000,11,60.4223,-3013,2.69559,0.00493914,0.343
126500000,10,53.8106,-3008.73,8.37074,0.00430089,0.361
127000000,9,54.6037,-3029.13,7.51531,0.00529922,0.329
127500000,9,49.2382,-3019.12,16.4226,0.00504318,0.358
128000000,11,68.7584,-3009.66,14.0414,0.00453953,0.34
128500000,12,65.1395,-3005.82,17.5495,0.00425171,0.301
129000000,12,68.4445,-3017.38,17.1233,0.00429032,0.363
129500000,20,126.566,-3019.33,25.6037,0.00582561,0.383
130000000,7,34.0221,-3019.88,4.53494,0.0039965,0.3525
130500000,6,35.1826,-3026.66,7.40771,0.00380001,0.3465
131000000,11,71.5849,-3020.71,14.2002,0.00379234,0.343
131500000,14,84.7089,-3015.14,9.60489,0.00461909,0.383
132000000,9,57.6129,-3019.47,7.93149,0.00545039,0.347
132500000,10,54.665,-3003.64,11.2459,0.00474281,0.357
133000000,13,75.5581,-3009.79,16.3773,0.0051784,0.384
133500000,10,55.0977,-3024.03,11.5453,0.00417861,0.359
134000000,9,53.4726,-3015.89,11.5345,0.00409554,0.358
134500000,11,64.835,-3009.3,10.6047,0.00466589,0.322
135000000,8,47.9754,-3013.32,5.64233,0.00518406,0.338667
135500000,8,42.8827,-3022.11,5.08367,0.0041252,0.382
136000000,9,53.6767,-3018.23,6.06228,0.0048515,0.3585
136500000,13,80.3268,-2999.05,10.2568,0.00481132,0.342
137000000,9,55.7214,-3011.44,10.5984,0.00522037,0.359
137500000,12,70.9587,-3010.61,9.32857,0.00415166,0.351
138000000,16,96.1965,-3006.41,15.1932,0.00481137,0.349
138500000,7,40.8656,-3016.09,6.07037,0.00443887,0.366
139000000,9,53.4364,-3023.37,4.05464,0.0043941,0.358
139500000,14,81.5541,-3006.79,14.7732,0.00393716,0.358
140000000,7,43.4985,-3015.89,8.5596,0.00624254,0.333
140500000,16,86.0927,-3007.59,11.7166,0.0050473,0.362
141000000,11,60.2381,-3015.86,5.95024,0.00497555,0.3705
141500000,9,54.7271,-3015.05,5.48281,0.00366329,0.364
142000000,10,53.2561,-3006.89,14.1729,0.00445432,0.3375
142500000,13,80.1128,-3011.49,7.88984,0.0051282,0.364
143000000,10,61.1749,-3010.2,6.23697,0.00534195,0.325
143500000,7,44.4745,-3027.15,9.38925,0.00475352,0.3535
144000000,13,78.7546,-3004.19,14.737,0.00442808,0.369
144500000,13,77.8973,-3014.96,16.8432,0.00477763,0.348
145000000,13,75.4797,-3012.35,10.7153,0.00376319,0.405
145500000,9,55.061,-3016.88,20.1561,0.00435081,0.341
146000000,11,71.4491,-3020.36,18.5121,0.00479654,0.355
146500000,8,34.2738,-3017.05,7.92261,0.00465492,0.336
147000000,8,47.4186,-3019.24,6.71031,0.00468085,0.356818
147500000,10,62.1456,-3004.64,15.5388,0.00495194,0.355
148000000,9,55.4535,-3019.29,8.33991,0.00490855,0.36
148500000,10,53.8319,-3015.2,8.97632,0.00430467,0.366
149000000,6,36.2188,-3024.48,2.38141,0.00375226,0.362
149500000,10,60.1874,-3006.71,9.53644,0.00434987,0.331
150000000,16,86.7818,-3002.47,15.7001,0.00450671,0.365
150500000,11,67.4296,-3016.69,10.9502,0.00360508,0.336
151000000,12,83.0009,-3022.49,14.0314,0.00425506,0.374
151500000,14,85.1847,-3002.86,14.4754,0.00406706,0.405
152000000,8,51.4654,-3026.65,4.75305,0.00449866,0.35
152500000,11,68.0594,-3023.73,13.7854,0.0044981,0.347
153000000,9,48.5046,-3020.25,12.7103,0.00382549,0.324
153500000,10,57.0494,-3018.12,9.22699,0.00510054,0.354
