Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
17628,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,stormi,"Highton and Brame, 1965",,,,,"",Siskiyou Mountains Salamander,,,EN,B1ab(iii),3.1,2004,decreasing,N
59356,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,teyahalee,"Hairston, 1950",,,,,Plethodon oconaluftee  ,Southern Appalachian Salamander,,,LC,,3.1,2014,stable,N
59357,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,vandykei,"Van Denburgh, 1906",,,,,"",Van Dyke's Salamander,,,LC,,3.1,2014,stable,N
59358,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,vehiculum,"(Cooper, 1860)",,,,,"",Western Redback Salamander,,,LC,,3.1,2015,stable,N
59359,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,ventralis,"Highton, 1997",,,,,"",Southern Zigzag Salamander,,,LC,,3.1,2014,stable,N
59360,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,virginia,"Highton, 1999",,,,,"",Shenandoah Mountain Salamander,,,NT,,3.1,2004,unknown,N
59361,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,websteri,"Highton, 1979",,,,,"",Webster's Salamander,,,LC,,3.1,2014,decreasing,N
59362,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,wehrlei,"Fowler & Dunn, 1917",,,,,"",Wehrle's Salamander,,,LC,,3.1,2014,stable,N
59363,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,welleri,"Walker, 1931",,,,,"",Weller's Salamander,,,EN,B1ab(iii),3.1,2004,decreasing,N
59364,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,yonahlossee,"Dunn, 1917",,,,,Plethodon longicrus  ,Yonahlossee Salamander,,,LC,,3.1,2014,stable,N
61919,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Pleurodeles,nebulosus,"(Guichenot, 1850)",,,,,"",Algerian Ribbed Newt,Triton D'Algerie,,VU,B2ab(iii),3.1,2016,decreasing,N
59462,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Pleurodeles,poireti,"(Gervais, 1836)",,,,,"","Edough Ribbed Newt, Poiret's Newt",Triton De Poiret,,EN,B1ab(iii)+2ab(iii),3.1,2006,decreasing,N
59463,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Pleurodeles,waltl,"Michahelles, 1830",,,,,"","Sharp-ribbed Salamander, Spanish Ribbed Newt","Pleurodèles De Waltl, Triton D'espagne, Triton De Waltl",Gallipato,NT,,3.1,2009,decreasing,N
179321,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Polystachya,caudata,Summerh.,,,,,"",,,,EN,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",3.1,2013,unknown,N
18377,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PROTEIDAE,Proteus,anguinus,"Laurenti, 1768",,,,,Siren anguina  ,"Olm, Proteus",,,VU,"B2ab(ii,iii,v)",3.1,2009,decreasing,N
59489,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SIRENIDAE,Pseudobranchus,axanthus,"(Netting and Goin, 1942)",,,,,Pseudobranchus  striatus  ,Narrow-striped Dwarf Siren,,,LC,,3.1,2014,,N
59490,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SIRENIDAE,Pseudobranchus,striatus,"(LeConte, 1824)",,,,,Siren  striata  ,Dwarf Siren,,,LC,,3.1,2014,stable,N
59365,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,ahuitzotl,"Adler, 1996",,,,,"",Imperial Salamander,,Tlaconete,CR,A2a+4a,3.1,2008,decreasing,N
59366,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,altamontana,"(Taylor, 1939)",,,,,Bolitoglossa  altamontana|Oedipus altamontanus ,"Morelos False Brook Salamander, Morelos Salamander",,,EN,"B1ab(ii,iii,iv,v)",3.1,2008,decreasing,N
59367,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,amuzga,"Pérez-Ramos and Saldaña-de la Riva, 2003",,,,,"",Sierra de Malinaltepec Salamander,,,DD,,3.1,2008,unknown,N
59368,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,anitae,"Bogert, 1967",,,,,"",Anita's False Brook Salamander,,,CR,B1ab(iii),3.1,2008,unknown,N
59369,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,aquatica,"Wake & Campbell, 2001",,,,,"",Aquatic Salamander,,,CR,B1ab(iii)+2ab(iii),3.1,2016,decreasing,N
59370,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,aurantia,"Canseco-Máquez & Parra-Olea, 2003",,,,,"",Peña Verde Salamander,,,CR,B1ab(iii),3.1,2016,decreasing,N
59372,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,brunnata,"Bumzahem & Smith, 1955",,,,,"",Brown False Brook Salamander,,,CR,A2ac,3.1,2008,decreasing,N
59374,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,cochranae,"(Taylor, 1943)",,,,,"",Cochran's False Brook Salamander ,,,EN,B1ab(iii),3.1,2008,decreasing,N
59375,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,conanti,"Bogert, 1967",,,,,"",,,,EN,B1ab(iii)+2ab(iii),3.1,2008,unknown,N
59376,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,exspectata,"Stuart, 1954",,,,,"",Jalpa False Brook Salamander,,,CR,"B1ab(iii,v)",3.1,2008,decreasing,N
59377,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,firscheini,"Shannon and Werler, 1955",,,,,"",Firschein's False Brook Salamander,,,EN,B1ab(iii),3.1,2008,decreasing,N
59378,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,gadovii,"(Dunn, 1926)",,,,,Bolitoglossa  gadovii|Oedipus  gadovii ,"Gadow's False Brook Salamander, Gadow's Salamander",,,EN,B1ab(iii),3.1,2008,decreasing,N
59381,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,goebeli,"(Schmidt, 1936)",,,,,Oedipus  goebeli ,Goebel's False Brook Salamander,,,CR,A2ac,3.1,2008,decreasing,N
59382,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,juarezi,"Regal, 1966",,,,,"",Sierra Juarez False Brook Salamander,,,CR,A2a+4a,3.1,2008,decreasing,N
59383,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,leprosa,"(Cope, 1869)",,,,,Bolitoglossa  leprosa|Eurycea  leprosus|Geotriton  laticeps|Geotriton  leprosus|Oedipus  leprosus|Oedipus  orizabensis|Spelerpes orizabensis |Spelerpes  gibbicaudus |Spelerpes  laticeps |Spelerpes  leprosus ,Leprous False Brook Salamander,,,VU,"B1ab(iii,v)",3.1,2008,decreasing,N
59289,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,lineola,"(Cope, 1865)",,,,,Lineatriton lineolus  |Pseudoeurycea lineolus  ,Veracruz Worm Salamander,,,EN,"B1ab(iii,v)",3.1,2008,decreasing,N
59384,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,longicauda,"Lynch, Wake & Yang, 1983",,,,,"",Longtail False Brook Salamander,,,EN,B1ab(iii),3.1,2008,decreasing,N
59385,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,lynchi,"Parra-Olea, Papenfuss and Wake, 2001",,,,,"",Veracruz Green Salamander,,,CR,"B1ab(iii,v)",3.1,2008,decreasing,N
59386,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,melanomolga,"(Taylor, 1941)",,,,,Bolitoglossa melanomolga,Black False Brook Salamander ,,,EN,B1ab(iii),3.1,2008,decreasing,N
59387,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,mixcoatl,"Adler, 1996",,,,,"",Brown-streaked Salamander,,Tlaconete,DD,,3.1,2008,decreasing,N
61908,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,mixteca,"Canseco-Márquez and Gutiérrez-Mayén, 2005",,,,,"",,,,LC,,3.1,2008,stable,N
59388,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,mystax,"Bogert, 1967",,,,,"","Mustache False Brook Salamander, Mustached False Brook Salamander",,,EN,B1ab(iii),3.1,2008,decreasing,N
59390,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,nigromaculata,"(Taylor, 1941)",,,,,"","Black-spotted False Brook Salamander, Black-spotted Salamander",,,CR,"B1ab(iii,v)",3.1,2008,decreasing,N
61909,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,obesa,"Parra-Olea, García-París, Hanken and Wake, 2005",,,,,"",Ridge Tail Salamander,,Salamandra De Cola Estriada,DD,,3.1,2008,unknown,N
59291,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,orchileucos,"(Brodie, Mendelson & Campbell, 2002)",,,,,Lineatriton orchileucos,Sierra de Juárez Worm Salamander,,,CR,B1ab(iii),3.1,2016,decreasing,N
59290,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,orchimelas,"(Brodie, Mendelson & Campbell, 2002)",,,,,Lineatriton orchimelas,San Martin Worm Salamander ,,,EN,B1ab(iii),3.1,2016,decreasing,N
61910,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,papenfussi,"Parra-Olea, García-París, Hanken & Wake, 2005",,,,,"",Muscular Salamander,,Salamandra Escaladora,EN,B1ab(iii),3.1,2016,decreasing,N
59392,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,rex,"(Dunn, 1921)",,,,,Oedipus  rex ,Royal False Brook Salamander,,,CR,A2ac,3.1,2008,decreasing,N
59393,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,robertsi,"(Taylor, 1938)",,,,,"",Roberts' False Brook Salamander ,,,CR,B1ab(iii),3.1,2008,stable,N
59394,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,ruficauda,"Parra-Olea, García-París, Hanken and Wake, 2004",,,,,"",Orange-tailed Agile Salamander,,,DD,,3.1,2008,unknown,N
59395,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,saltator,"Lynch and Wake, 1989",,,,,"",Leaping False Brook Salamander,,,CR,B1ab(iii),3.1,2008,decreasing,N
59397,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,smithi,"(Taylor, 1938)",,,,,"","Smith's False Brook Salamander, Smith's Salamander",,,CR,A2ace,3.1,2008,decreasing,N
59398,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,tenchalli,"Adler, 1996",,,,,"",Bearded Salamander,,Tlaconete Con Barba,EN,A2ac+4ac,3.1,2008,decreasing,N
59399,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,teotepec,"Adler, 1996",,,,,"",Teotepec Salamander,,Tlaconete,EN,A4a,3.1,2008,decreasing,N
59400,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,tlahcuiloh,"Adler, 1996",,,,,"",Green-flecked Salamander,,Tlaconete,CR,A2ac+4ac,3.1,2008,decreasing,N
61912,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,tlilicxitl,"Lara-Góngora, 2003",,,,,"",Black-footed Salamander,,,DD,,3.1,2008,unknown,N
59401,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,unguidentis,"(Taylor, 1941)",,,,,"",Claw-toothed Salamander,,,CR,"B1ab(iii,v)",3.1,2008,decreasing,N
59402,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,werleri,"Darling and Smith, 1954",,,,,"",Werler's Salamander,,,EN,B1ab(iii),3.1,2008,decreasing,N
59111,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Pseudohynobius,flavomaculatus,"Hu and Fei in Hu, Fei and Ye, 1978",,,,,Ranodon flavomaculatus  ,Yellow-spotted Salamander,,,VU,B2ab(iii),3.1,2004,decreasing,N
135870,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Pseudohynobius,kuankuoshuiensis,"Xu and Zeng, in Xu, Zeng and Fu, 2007",,,,,"",,,,DD,,3.1,2008,unknown,N
59110,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Pseudohynobius,puxiongensis,"Fei and Ye, 2000",,,,,Protohynobius puxiongensis,,,,DD,,3.1,2004,unknown,N
136191,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Pseudohynobius,shuichengensis,"Tian, Gu, Sun and Li, 1998",,,,,"",,,,VU,B1ab(iii),3.1,2008,decreasing,N
59403,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudotriton,montanus,"Baird, 1850",,,,,Pseudotriton diastictus|Pseudotriton  flavissimus |Spelerpes  flavissimus|Spelerpes  montana|Spelerpes  ruber  subspecies sticticeps ,"Mud Salamander, Mountain Triton, Eastern Mud Salamander",,,LC,,3.1,2008,unknown,N
59404,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudotriton,ruber,"(Sonnini de Manoncourt & Latreille, 1801)",,,,,"",Red Salamander,,,LC,,3.1,2014,stable,N
19304,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Ranodon,sibiricus,"Kessler, 1866",,,,,"",Semirechensk Salamander,,,EN,"B2ab(iii,iv,v)",3.1,2004,decreasing,N
59435,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,RHYACOTRITONIDAE,Rhyacotriton,cascadae,"Good & Wake, 1992",,,,,"",Cascade Torrent Salamander,,,NT,,3.1,2004,decreasing,N
59436,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,RHYACOTRITONIDAE,Rhyacotriton,kezeri,"Good and Wake, 1992",,,,,"",Columbia Torrent Salamander,,,NT,,3.1,2004,stable,N
59437,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,RHYACOTRITONIDAE,Rhyacotriton,olympicus,"(Gaige, 1917)",,,,,Ranodon olympicus  ,Olympic Torrent Salamander,,,VU,B1ab(iii),3.1,2004,decreasing,N
59438,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,RHYACOTRITONIDAE,Rhyacotriton,variegatus,"(Stebbins and Lowe, 1951)",,,,,Ranodon  olympicus  ,Southern Torrent Salamander,,,LC,,3.1,2004,stable,N
59464,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Salamandra,algira,"Bedriaga, 1883",,,,,"",North African Fire Salamander,"Salamandre Algire, Salamandre Tachetée",Salamandra Norteafricana,VU,B1ab(iii)+2ab(iii),3.1,2009,decreasing,N
19843,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Salamandra,atra,"Laurenti, 1768",,,,,"","Alpine Salamander, Golden Salamander",,,LC,,3.1,2009,decreasing,N
59465,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Salamandra,corsica,"Savi, 1838",,,,,Salamandra salamandra subspecies corsica,Corsican Fire Salamander,,,LC,,3.1,2009,stable,N
59466,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Salamandra,infraimmaculata,"(Mertens, 1948)",,,,,Salamandra salamandra subspecies infraimmaculata|Salamandra semenovi  ,Arouss Al Ayn,,,NT,,3.1,2009,decreasing,N
19845,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Salamandra,lanzai,"Nascetti, Capula & Bullini, 1988",,,,,"",Lanza's Alpine Salamander,,,VU,D2,3.1,2016,stable,N
59467,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Salamandra,salamandra,"(Linnaeus, 1758)",,,,,Salamandra maculosa  ,"Common Fire Salamander, Fire Salamander",,Salamandra Común,LC,,3.1,2009,decreasing,N
59114,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Salamandrella,keyserlingii,"Dybowski, 1870",,,,,Hynobius michnoi|Hynobius  cristatus|Hynobius  doii |Hynobius  keyserlingii|Isodactylium schrenckii  |Isodactylium wosnessenskyi  |Salamandrella  cristata |Salamandrella  schrenckii |Salamandrella  skvorzovii |Salamandrella  wosnessenskyi ,"Siberian Salamander, Siberian Newt, Manchurian Salamander, Dybowski's Salamander ",,,LC,,3.1,2008,stable,N
136135,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Salamandrina,perspicillata,"(Savi, 1821)",,,,,"",,,,LC,,3.1,2009,stable,N
59468,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Salamandrina,terdigitata,"(Bonnaterre, 1789)",,,,,Molge  tridactyla|Salamandra  ter-digitata |Salamandra  tridactyla |Triton  tridactylus,Spectacled Salamander,,,LC,,3.1,2009,stable,N
32662,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,LEGUMINOSAE,Senna,caudata,(Standl.) H.S.Irwin & Barneby,,,,,Cassia caudata  |Chamaefistula caudata  ,,,,NT,,3.1,2012,decreasing,N
20187,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Sicista,caudata,"Thomas, 1907",,,,,"",Long-tailed Birch Mouse,,,DD,,3.1,2016,unknown,N
59491,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SIRENIDAE,Siren,intermedia,"Barnes, 1826",,,,,"","Lesser Siren, Intermediate Siren, Eastern Lesser Siren, Dwarf Siren ",,,LC,,3.1,2008,unknown,N
59492,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SIRENIDAE,Siren,lacertina,"Österdam, 1766",,,,,Muraena  siren|Phanerobranchus  dipus ,"Greater Siren, Mud Eel, Great Siren, Common Siren, Mud Iguana, Siren",,,LC,,3.1,2008,unknown,N
20454,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,ambrosii,"(Lanza, 1954)",,,,,"","Ambrosi's Cave Salamander, Spezia Cave Salamander",,,NT,,3.1,2009,stable,N
20455,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,flavus,"(Stefani, 1969)",,,,,"","Monte Albo Cave Salamander, Stefani's Salamander",,,VU,D2,3.1,2009,stable,N
20456,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,genei,"(Temminck and Schlegel, 1838)",,,,,Atylodes genei|Speleomantes genei  |Speleomantes genei  ,"Gene's Cave Salamander, Sardinian Cave Salamander",,,VU,B1ab(iii),3.1,2009,decreasing,N
20457,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,imperialis,"(Stefani, 1969)",,,,,"","Imperial Cave Salamander, Scented Cave Salamander",,,NT,,3.1,2009,stable,N
20458,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,italicus,"(Dunn, 1923)",,,,,"",Italian Cave Salamander,,,NT,,3.1,2009,stable,N
135825,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,sarrabusensis,"Lanza, Leo, Forti, Cimmaruta, Caputo & Nascetti, 2001",,,,,"",,,,VU,D2,3.1,2009,stable,N
59405,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,strinatii,"(Aellen, 1958)",,,,,"","French Cave Salamander, North-west Italian Cave Salamander",,,NT,,3.1,2009,stable,N
20459,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,supramontis,"(Lanza, Nascetti & Bullini, 1986)",,,,,"",Supramonte Cave Salamander,,,EN,"B1ab(iii,v)",3.1,2009,decreasing,N
59406,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Stereochilus,marginatus,"(Hallowell, 1856)",,,,,"",Many-lined Salamander,,,LC,,3.1,2014,unknown,N
59469,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Taricha,granulosa,"(Skilton, 1849)",,,,,"",Roughskin Newt,,,LC,,3.1,2015,stable,N
59470,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Taricha,rivularis,"(Twitty, 1935)",,,,,"",Redbelly Newt,,,LC,,3.1,2014,stable,N
136023,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Taricha,sierra,"Twitty, 1942",,,,,"",Sierra Newt,,,LC,,3.1,2008,unknown,N
59471,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Taricha,torosa,"(Rathke, 1833)",,,,,"",Coast Range Newt,,,LC,,3.1,2008,unknown,N
59233,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,adelos,"(Papenfuss and Wake, 1987)",,,,,Cryptotriton adelos,,,,EN,B1ab(iii),3.1,2008,decreasing,N
59407,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,arboreus,"Hanken and Wake, 1994",,,,,"",Arboreal Thorius,,,EN,B1ab(iii),3.1,2008,decreasing,N
59408,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,aureus,"Hanken and Wake, 1994",,,,,"",Golden Thorius,,,CR,"B1ab(iii,v)",3.1,2008,decreasing,N
59409,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,boreas,"Hanken and Wake, 1994",,,,,"",Boreal Thorius,,,EN,"B1ab(iii,v)",3.1,2008,decreasing,N
59410,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,dubitus,"Taylor, 1941",,,,,"",Acultzingo Pigmy Salamander,,,EN,"B1ab(iii,v)",3.1,2008,decreasing,N
59411,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,grandis,"Hanken, Wake and Freeman, 1999",,,,,"",Grand Minute Salamander,,,EN,B1ab(iii),3.1,2008,decreasing,N
59412,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,infernalis,"Hanken, Wake & Freeman, 1999",,,,,"",Atoyac Minute Salamander,,,CR,B1ab(iii),3.1,2008,decreasing,N
59413,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,insperatus,"Hanken & Wake, 1994",,,,,"",Surprise Thorius,,,CR,B1ab(iii),3.1,2016,decreasing,N
59414,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,lunaris,"Hanken and Wake, 1998",,,,,"",,,,EN,"B1ab(iii,v)",3.1,2008,decreasing,N
59415,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,macdougalli,"Taylor, 1949",,,,,"",MacDougall's Pigmy Salamander,,,VU,D2,3.1,2008,stable,N
59416,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,magnipes,"Hanken & Wake, 1998",,,,,"",Big-footed Thorius,,,CR,"B1ab(iii,v)",3.1,2008,decreasing,N
59417,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,minutissimus,"Taylor, 1949",,,,,"",Oaxacan Pigmy Salamander,,,CR,B1ab(iii),3.1,2008,decreasing,N
59418,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,minydemus,"Hanken & Wake, 1998",,,,,"",,,,EN,B1ab(iii),3.1,2016,decreasing,N
59419,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,munificus,"Hanken & Wake, 1998",,,,,"",McDiarmid Thorius,,,CR,"A4ac; B1ab(i,iii,v)",3.1,2008,unknown,N
59420,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,narismagnus,"Shannon & Werler, 1955",,,,,"",San Martin Pigmy Salamander,,,CR,"B1ab(iii,v)",3.1,2016,decreasing,N
59421,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,narisovalis,"Taylor, 1939",,,,,"","Cerro San Felipe Pigmy Salamander, Upper Cerro Pigmy Salamander",,,CR,"A2ab+4ab; B1ab(ii,v)",3.1,2008,decreasing,N
59422,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,omiltemi,"Hanken, Wake and Freeman, 1999",,,,,"",Omiltemi Minute Salamander,,,EN,B1ab(iii),3.1,2008,decreasing,N
59423,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,papaloae,"Hanken and Wake, 2001",,,,,"",Papalo Minute Salamander,,,EN,B1ab(iii),3.1,2015,decreasing,N
59424,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,pennatulus,"Cope, 1869",,,,,"",Veracruz Pigmy Salamander,,,CR,A2ac+4ac,3.1,2008,decreasing,N
