generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
78500000,7,46.0832,-6770.24,6.94344,0.0894296,0.337
79000000,7,43.0044,-6768.47,8.21239,0.0923175,0.33575
79500000,8,52.0896,-6771.79,10.0779,0.0949907,0.319
80000000,6,38.3569,-6771.52,7.57756,0.0919047,0.337
80500000,5,34.9674,-6775.35,1.08346,0.095461,0.3325
81000000,8,54.0096,-6768.45,15.3812,0.0922482,0.3175
81500000,12,85.4209,-6768.28,19.3748,0.0933318,0.349
82000000,11,72.405,-6755.61,13.2875,0.0926934,0.353
82500000,7,46.7188,-6768.26,7.73286,0.0973303,0.319
83000000,9,61.2698,-6762.44,9.95994,0.0934262,0.324
83500000,6,37.6203,-6773.83,4.23074,0.100911,0.34
84000000,9,57.4347,-6768.03,7.76393,0.0916324,0.355
84500000,10,63.2932,-6767.09,16.5911,0.0937615,0.335
85000000,7,45.9995,-6771.89,9.74795,0.0942406,0.325
85500000,9,51.8972,-6751.97,19.9968,0.0908524,0.341
86000000,12,77.7007,-6760.62,9.50254,0.0938229,0.351
86500000,8,53.029,-6767.24,8.34673,0.0993716,0.336667
87000000,7,47.8112,-6764.05,7.61346,0.0957779,0.304
87500000,7,48.926,-6769.31,10.0679,0.0932755,0.35
88000000,8,54.0839,-6767.99,8.28067,0.0893105,0.345
