generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
52000000,9,62.8444,-6709.49,5.19799,0.0964687,0.33
52500000,13,81.8515,-6700.48,8.98232,0.0915891,0.35
53000000,5,36.849,-6725.84,10.4148,0.0936836,0.324
53500000,9,59.8423,-6725.4,13.4356,0.0983088,0.348
54000000,9,59.0923,-6715.02,12.284,0.0915302,0.341
54500000,8,46.803,-6717.19,8.37712,0.0914993,0.3396
55000000,7,43.3552,-6722.31,7.60522,0.0986804,0.3085
55500000,7,45.804,-6732.49,4.7368,0.0975662,0.3405
56000000,11,73.0356,-6708.32,9.46452,0.0949822,0.326
56500000,7,41.5894,-6720.2,8.78257,0.0940057,0.352
57000000,8,54.3449,-6726.41,8.3977,0.0906783,0.339333
57500000,10,66.3251,-6715.24,10.1533,0.0994726,0.343667
58000000,10,62.4536,-6723.41,10.2149,0.0974564,0.332
58500000,10,66.6657,-6715.75,8.19643,0.0954974,0.325
59000000,8,50.6361,-6720.49,4.8356,0.0956432,0.328
59500000,9,52.7951,-6714.17,6.21162,0.0960023,0.344667
60000000,11,69.7985,-6713.69,10.152,0.0959125,0.371
60500000,9,58.2609,-6708.24,11.0228,0.0953744,0.346
61000000,9,57.463,-6709.6,9.16777,0.096169,0.385
61500000,12,82.5554,-6713.78,15.4248,0.0953097,0.33
62000000,10,58.0839,-6708.43,12.7742,0.0935881,0.351
62500000,8,45.521,-6710.9,10.561,0.0950653,0.325
63000000,8,53.8634,-6715.78,5.15475,0.0946786,0.33
63500000,9,53.3893,-6711.13,9.52561,0.0985311,0.347
64000000,10,61.1633,-6707.38,11.8006,0.0988786,0.318
64500000,7,50.7176,-6721.99,4.33224,0.0921536,0.326
65000000,8,55.6317,-6706.9,2.95218,0.0966744,0.295
65500000,7,46.0222,-6719.65,3.64212,0.101061,0.3205
66000000,7,46.4791,-6719.85,10.8077,0.0930045,0.339
66500000,7,44.9555,-6725.48,4.07552,0.096079,0.331333
67000000,8,51.4181,-6717.31,8.52584,0.0985002,0.344
67500000,9,60.3427,-6716.53,7.58151,0.0986611,0.313
68000000,7,47.7154,-6727.02,9.40767,0.0899453,0.3405
68500000,7,42.9579,-6710.96,8.93901,0.0954772,0.327
69000000,12,75.7735,-6719.42,11.4726,0.0989372,0.347
69500000,9,59.655,-6723.26,11.3275,0.0933276,0.3565
70000000,11,71.9155,-6702.51,16.7309,0.0981462,0.344
70500000,11,76.0701,-6717.09,7.74617,0.103096,0.361
71000000,8,51.1008,-6712.34,9.03513,0.0954794,0.358857
71500000,8,51.8534,-6719.76,12.0188,0.0970024,0.32
72000000,6,42.9737,-6719.22,11.3825,0.0936771,0.322
72500000,7,42.5884,-6719.29,11.4339,0.0925634,0.34
73000000,8,52.1349,-6711.74,13.6286,0.0973826,0.341
73500000,10,64.2558,-6713.84,3.30416,0.103486,0.374
74000000,9,47.9483,-6716.56,6.51048,0.0957132,0.372
74500000,6,35.6582,-6712.24,3.94027,0.0920717,0.333
75000000,11,75.4154,-6706.02,9.76441,0.0991829,0.32925
75500000,13,87.5195,-6708.15,10.4956,0.0896954,0.338
76000000,6,39.3713,-6720.34,14.3498,0.0960016,0.3155
76500000,6,38.4399,-6714.14,6.60285,0.0988844,0.330333
77000000,7,45.9478,-6717.82,9.34761,0.0958955,0.341
77500000,6,39.0203,-6717.41,7.52365,0.0911893,0.323
78000000,12,83.9858,-6713.24,9.77211,0.0976432,0.369
78500000,9,58.9817,-6713.93,11.5367,0.0902254,0.338
79000000,12,77.9588,-6709.63,11.0201,0.0922584,0.326
79500000,8,52.8445,-6713.38,11.658,0.0952416,0.331
80000000,11,74.1657,-6706.16,10.1972,0.0957605,0.324
80500000,8,53.9237,-6725.28,10.4768,0.0992281,0.3435
81000000,10,61.2407,-6718.25,14.261,0.0924583,0.349
81500000,6,40.0568,-6724.47,6.23383,0.0926263,0.338
82000000,10,63.2166,-6717.09,5.63184,0.0976788,0.34
82500000,9,60.4641,-6703.44,6.7805,0.0939582,0.33
83000000,7,47.6767,-6722.36,7.67385,0.0919087,0.318
83500000,8,53.1578,-6715.17,11.8017,0.0973485,0.289
84000000,8,52.0019,-6711.62,11.1837,0.100833,0.32
84500000,12,78.6061,-6707.82,14.5495,0.0964079,0.352
85000000,11,69.4413,-6705.87,12.1705,0.0970338,0.331
85500000,7,45.9447,-6718.03,5.50928,0.098143,0.329
86000000,7,45.7796,-6713.75,6.63655,0.0954973,0.351
86500000,10,61.3537,-6709.94,11.1013,0.0976846,0.35
87000000,13,84.1784,-6717.37,9.56968,0.0948179,0.332
87500000,10,57.1429,-6716.11,7.53303,0.095415,0.329
88000000,11,66.8689,-6705.26,13.8416,0.0957579,0.357
88500000,11,67.658,-6710.48,10.1393,0.094263,0.336
89000000,7,47.7151,-6717.01,5.86683,0.097992,0.32
89500000,10,60.6956,-6716.51,15.207,0.101276,0.318
90000000,7,44.479,-6720.91,10.3527,0.103514,0.3425
90500000,7,49.4104,-6719.29,9.41749,0.0957874,0.343
91000000,9,61.1699,-6720.09,13.6743,0.0909059,0.337
91500000,7,43.8577,-6712.34,10.2751,0.0951984,0.32
92000000,6,39.6806,-6728.81,10.0844,0.0905345,0.3355
92500000,9,57.312,-6717.93,5.56199,0.0950854,0.3412
93000000,6,41.0577,-6720.63,5.25584,0.0967484,0.303
93500000,13,83.614,-6702.57,11.1177,0.0958457,0.378
94000000,9,56.6493,-6704.65,11.8422,0.100261,0.334
94500000,9,62.2524,-6712.4,11.6037,0.0926727,0.352
95000000,12,78.2781,-6707.38,12.1649,0.0966824,0.35
95500000,8,49.4704,-6716.95,14.7572,0.0938612,0.346
96000000,10,61.4254,-6709.22,10.5156,0.0978011,0.348
96500000,8,54.9862,-6716.72,11.8935,0.0997171,0.352
97000000,10,67.6128,-6705.07,10.1447,0.0946292,0.321
97500000,10,69.9564,-6703.81,12.1497,0.0931036,0.334
98000000,10,58.9576,-6714.86,11.4772,0.0970025,0.341
98500000,8,46.6565,-6709.92,9.32627,0.0959815,0.329333
99000000,11,71.6568,-6709.98,10.1517,0.0964589,0.357
99500000,8,51.8875,-6711.61,11.4841,0.0973565,0.331
100000000,8,49.978,-6717.73,8.82851,0.0970427,0.336143
100500000,10,64.2517,-6713.14,4.12238,0.0949708,0.369
101000000,9,58.4639,-6703.06,9.07739,0.0962371,0.304
101500000,6,35.5036,-6714.33,5.82768,0.0951736,0.34
102000000,11,73.7259,-6711.28,11.1289,0.0931728,0.352
102500000,7,40.5252,-6711.78,8.42065,0.0943518,0.319
103000000,10,62.6288,-6711.42,11.8289,0.100297,0.327
103500000,5,35.8012,-6718.96,4.75523,0.0970881,0.3535
104000000,6,39.5098,-6712.53,3.79351,0.0991841,0.3525
104500000,7,40.1362,-6711.64,3.42457,0.0964418,0.3635
105000000,10,64.3673,-6717.47,10.1892,0.0966192,0.309
105500000,11,69.2239,-6710.98,12.7853,0.0948281,0.367
106000000,9,61.4119,-6716.11,16.1698,0.0934545,0.331
106500000,13,84.5286,-6706.95,10.7382,0.0977527,0.342
107000000,6,39.1175,-6717.55,8.28848,0.0955529,0.333385
107500000,11,74.2092,-6713.49,10.8507,0.0935006,0.354
108000000,8,53.5629,-6717.84,7.86408,0.0991391,0.3132
108500000,9,56.9915,-6707.56,8.19635,0.0977218,0.343
109000000,15,92.4645,-6705.03,13.858,0.0919922,0.321
109500000,12,78.3203,-6709.02,13.9397,0.101517,0.362
110000000,6,39.3123,-6716.16,5.93167,0.0949843,0.3225
110500000,9,57.0598,-6709.63,16.3204,0.0954054,0.372
111000000,8,53.4095,-6714.62,7.37241,0.0943544,0.332
111500000,10,65.2179,-6702.17,12.5338,0.0958182,0.306
112000000,9,60.1962,-6726.27,10.933,0.0926359,0.318
112500000,8,49.7365,-6709.82,9.76927,0.0981396,0.341
113000000,8,47.9871,-6710.14,13.1509,0.0953301,0.334
113500000,11,64.8952,-6704.83,11.044,0.0941897,0.363
114000000,8,49.3397,-6712.39,12.93,0.0965196,0.334
114500000,8,47.702,-6708.86,7.55372,0.093485,0.334
115000000,8,53.7998,-6714,11.3773,0.0989769,0.351
115500000,9,62.7716,-6719.14,7.27119,0.0937551,0.327
116000000,10,66.4365,-6710.94,6.91106,0.0941653,0.342
116500000,9,56.2147,-6717.68,12.4152,0.102161,0.35
117000000,6,39.5061,-6716.98,5.47395,0.0976009,0.317
117500000,9,56.635,-6718.75,11.207,0.0931533,0.33
118000000,8,53.4812,-6715.49,8.01418,0.0928789,0.3625
118500000,7,45.5725,-6719.26,6.28579,0.0939674,0.327
119000000,12,80.6684,-6709.27,14.6233,0.0929018,0.327
119500000,9,60.8389,-6726.38,8.49817,0.0965023,0.369
120000000,10,62.4077,-6712.79,12.5452,0.100462,0.3505
120500000,9,57.8583,-6704.35,11.6871,0.095661,0.3615
121000000,9,57.8115,-6707.43,10.0057,0.0936939,0.3
121500000,8,54.3506,-6713.7,13.1749,0.0990188,0.336
122000000,6,33.9064,-6711.74,5.93453,0.0973291,0.318
122500000,9,55.1414,-6705.11,10.9897,0.0979172,0.313
123000000,9,63.2898,-6725.24,6.66218,0.0968344,0.3325
123500000,8,48.1021,-6715.93,7.32603,0.0987091,0.317
124000000,8,52.4844,-6711.19,11.2734,0.097803,0.316
124500000,16,100.599,-6721.93,15.196,0.096901,0.343
125000000,7,44.428,-6717.1,7.0546,0.0964584,0.3065
125500000,13,84.9758,-6706.13,6.44609,0.0956504,0.377
126000000,11,67.8614,-6704.87,9.62966,0.0968338,0.355
126500000,8,48.8949,-6722,9.55431,0.099604,0.313
127000000,7,44.4589,-6720.85,9.11775,0.0969923,0.342
127500000,7,48.1368,-6718.33,9.87366,0.0975853,0.348778
128000000,7,43.0038,-6715.54,11.9236,0.0977811,0.326
128500000,9,61.2977,-6718.18,12.0826,0.097005,0.337
129000000,11,69.9784,-6710.2,12.1589,0.0968864,0.339
129500000,7,46.5922,-6725.98,9.67056,0.0994247,0.3335
130000000,11,73.9262,-6712.53,12.9035,0.0930422,0.361
130500000,11,66.2811,-6707.07,14.5564,0.0921999,0.343
131000000,6,36.9838,-6720.26,4.63866,0.0937786,0.353
131500000,8,50.6114,-6710.2,6.19227,0.0963114,0.332
132000000,8,56.6596,-6723.59,9.39567,0.093426,0.321
132500000,7,51.1382,-6720.34,6.33839,0.0927367,0.359
133000000,7,43.6226,-6717.09,10.2305,0.0949369,0.344
133500000,10,64.9765,-6706.43,9.65225,0.0969256,0.32
134000000,8,54.6618,-6715.45,9.51319,0.0970795,0.328
134500000,10,65.9853,-6704,8.87519,0.0960158,0.338
135000000,9,54.181,-6713.99,9.89327,0.0927568,0.319
135500000,11,71.2754,-6715.35,12.4522,0.0964396,0.3455
136000000,10,58.7398,-6707.09,8.97513,0.0991337,0.323
136500000,8,56.6704,-6718.84,4.04135,0.0934807,0.329
137000000,7,43.6603,-6712.46,11.7688,0.0954699,0.346
137500000,9,56.7476,-6715.79,3.2989,0.0915496,0.352
138000000,7,42.7155,-6716.29,8.82132,0.0991423,0.3295
138500000,10,66.4345,-6712.06,18.1639,0.0940529,0.33875
139000000,7,40.8093,-6709.96,3.82173,0.101091,0.326
139500000,9,55.5969,-6703.69,8.07032,0.0963747,0.3328
140000000,10,58.1552,-6726.72,12.9638,0.0931293,0.3595
140500000,13,87.6302,-6708.12,10.2203,0.0994017,0.361
141000000,8,53.3567,-6710.29,14.8372,0.0931649,0.3485
141500000,8,48.4426,-6718.15,9.22593,0.0943374,0.3555
142000000,7,50.2918,-6730.52,8.20477,0.0948577,0.319
142500000,8,48.1498,-6708.99,12.1876,0.0967158,0.324333
143000000,10,61.0095,-6716.61,9.57399,0.0960289,0.316
143500000,6,37.6286,-6716.97,3.33505,0.102405,0.3255
144000000,8,53.1874,-6715.32,7.19311,0.0990173,0.309
144500000,8,54.1218,-6710.62,13.3061,0.0948293,0.357
145000000,12,80.2389,-6703.87,20.6944,0.0940938,0.325
145500000,7,46.5489,-6718.9,8.06669,0.0982109,0.323
146000000,7,46.5938,-6722.75,1.94249,0.0975016,0.348
146500000,12,76.3334,-6710.01,12.2903,0.0965495,0.34
147000000,9,60.0731,-6714.38,12.7182,0.0949136,0.322
147500000,9,60.9391,-6711.56,8.64535,0.0996153,0.309
148000000,9,58.4673,-6723.41,4.45222,0.0961244,0.34875
148500000,19,119.847,-6709.77,16.9552,0.0980129,0.355
149000000,7,47.2506,-6709.42,6.14168,0.0944074,0.353
149500000,12,82.1079,-6709.12,10.7655,0.0964041,0.347
150000000,9,59.6782,-6712.62,10.2944,0.0977697,0.292
150500000,6,37.3415,-6728.3,7.04227,0.0896091,0.326
151000000,7,42.1754,-6716.97,10.328,0.0957563,0.3395
151500000,7,50.4449,-6720.75,7.96177,0.0998312,0.336
152000000,9,60.1545,-6707.66,4.68399,0.0923994,0.379
152500000,11,69.0869,-6708.26,7.33968,0.0996472,0.3375
153000000,6,40.2069,-6714.15,5.92618,0.0953368,0.328
153500000,11,72.9653,-6722.82,9.73945,0.0963595,0.321
154000000,10,67.9902,-6708.17,12.3075,0.0959575,0.324
154500000,8,53.061,-6716.55,6.04263,0.0948447,0.353
155000000,8,50.3521,-6718.21,4.75142,0.101642,0.3145
155500000,8,56.4266,-6709.3,6.74561,0.0971455,0.315
156000000,10,57.6387,-6711.21,14.0131,0.0914871,0.334
156500000,9,57.4952,-6709.72,5.1837,0.0954447,0.323
157000000,11,69.9604,-6710.8,6.49215,0.0967932,0.324
157500000,7,37.874,-6710.98,7.47646,0.0945899,0.342
158000000,11,60.0059,-6710.17,8.9102,0.0909873,0.312
158500000,9,57.8708,-6706.69,9.47912,0.0966645,0.33
159000000,6,38.5582,-6725.17,5.62264,0.0996959,0.3375
159500000,11,75.3677,-6716.9,10.9637,0.0965884,0.339
160000000,10,69.4881,-6720.27,10.7584,0.0943996,0.331
160500000,6,39.3211,-6720.11,4.05318,0.0927646,0.321
161000000,8,49.1935,-6717.43,14.7361,0.0935147,0.343
161500000,6,38.0107,-6721.1,4.83872,0.0944919,0.336333
162000000,9,57.3812,-6709.39,9.91631,0.089983,0.322
162500000,10,60.2515,-6704.09,15.3536,0.0997873,0.3475
